0.603358,0.0810287,0.0775075,0.0741393,0.0709174,0.0678356,0.0648876
0.604947,0.321763,0.301231,0.282811,0.266818,0.25336,0.24235
0.609795,0.456047,0.404929,0.364778,0.336841,0.320095,0.311946
0.61504,0.244725,0.172631,0.132297,0.121999,0.131019,0.146846
0.613213,0.0156176,-0.0504566,-0.0561249,-0.0230075,0.0140609,0.0351442
0.610908,-0.00861317,-0.051585,-0.012318,0.0418299,0.0591043,0.047139
0.608842,-0.0541682,-0.0679386,0.000273029,0.0284204,0.001278,-0.0182846
0.609318,-0.158221,-0.136338,-0.0623335,-0.0794404,-0.107018,-0.0884233
0.607014,-0.189029,-0.129425,-0.0748374,-0.117978,-0.102424,-0.0792887
0.605424,-0.191616,-0.100365,-0.0861458,-0.118301,-0.0810198,-0.099834
0.60463,-0.217486,-0.103645,-0.134198,-0.127503,-0.119422,-0.140689
0.60455,-0.224471,-0.0986401,-0.160393,-0.119001,-0.149498,-0.128659
0.6001,-0.209174,-0.0843626,-0.153557,-0.111684,-0.138381,-0.117373
0.595172,-0.199515,-0.0886978,-0.13964,-0.131838,-0.118444,-0.13956
0.597795,-0.187812,-0.101792,-0.115767,-0.148117,-0.113213,-0.134211
0.597715,-0.162264,-0.109577,-0.0824955,-0.129344,-0.121142,-0.101025
0.599305,-0.133066,-0.119343,-0.0627665,-0.0880519,-0.118719,-0.0986176
0.600656,-0.107126,-0.133969,-0.0694905,-0.0547237,-0.0841324,-0.104755
0.602086,-0.0801435,-0.145073,-0.0959378,-0.0537717,-0.0439818,-0.0662062
0.602643,-0.0521249,-0.149232,-0.132092,-0.0951119,-0.059733,-0.0413247
0.605106,-0.0266804,-0.147236,-0.166453,-0.160842,-0.144142,-0.118813
0.606775,-0.0028325,-0.136181,-0.183031,-0.209186,-0.227493,-0.23753
0.611385,0.0206264,-0.114169,-0.17109,-0.206034,-0.230818,-0.250962
0.615915,0.042292,-0.0830453,-0.130716,-0.148372,-0.148801,-0.142908
0.613372,0.060432,-0.045877,-0.0702894,-0.0621265,-0.0454455,-0.0345747
0.611067,0.0726888,-0.00701992,-0.00401089,0.0162841,0.0196141,0.00694566
0.609398,0.0799707,0.0318955,0.0560158,0.0660771,0.047079,0.0330077
0.610908,0.0874634,0.0729317,0.104408,0.0923592,0.0747096,0.0841351
0.610272,0.0960464,0.113597,0.136851,0.110434,0.115681,0.1258
0.608206,0.101424,0.146727,0.150661,0.129964,0.147844,0.135953
0.604868,0.102134,0.168847,0.151096,0.151552,0.155552,0.144503
0.60304,0.10075,0.181223,0.148497,0.168278,0.152474,0.163335
0.599464,0.098945,0.18486,0.149698,0.171718,0.157801,0.167904
