0.231712, 1;
0.0149985, 1;
0.0159747, 1;
0.0160269, 1;
0.0149519, 1;
0.0150041, 1;
0.0149891, 1;
0.0149857, 1;
0.0150227, 1;
0.0149601, 1;
0.0160041, 1;
0.0159922, 1;
0.0159853, 1;
0.0159831, 1;
0.0159923, 1;
0.01499, 1;
0.0149756, 1;
0.0160039, 1;
0.01601, 1;
0.0159711, 1;
0.0160292, 1;
0.0161505, 1;
0.0148682, 1;
0.0153519, 1;
0.0148105, 1;
0.0157453, 1;
0.0149722, 1;
0.014978, 1;
0.0149858, 1;
0.0150261, 1;
0.0149903, 1;
0.0149568, 1;
0.0150278, 1;
0.0154488, 1;
0.014609, 1;
0.0159513, 1;
0.0151721, 1;
0.0165751, 1;
0.0146671, 1;
0.0154938, 1;
0.016016, 1;
0.0160243, 1;
0.0159969, 1;
0.0150328, 1;
0.0159195, 1;
0.0149596, 1;
0.0149733, 1;
0.0160129, 1;
0.0149658, 1;
0.0149764, 1;
0.0151355, 1;
0.0159563, 1;
0.0159586, 1;
0.0159966, 1;
0.0160238, 1;
0.0150178, 1;
0.0149778, 1;
0.0149963, 1;
0.0161729, 1;
0.0148267, 1;
0.0149296, 1;
0.0160121, 1;
0.0151556, 1;
0.0148434, 1;
0.0153765, 1;
0.0158074, 1;
0.0157927, 1;
0.0159976, 1;
0.0159937, 1;
0.0160971, 1;
0.015872, 1;
0.0148891, 1;
0.0149765, 1;
0.0159861, 1;
0.0155362, 1;
0.0171616, 1;
0.076302, 1;
0.0396776, 1;
0.0098418, 1;
0.0138339, 1;
0.0156507, 1;
0.0143052, 1;
0.0180696, 1;
0.0139188, 1;
0.0159838, 1;
0.0165307, 1;
0.0144504, 1;
0.0165871, 1;
0.014788, 1;
0.014544, 1;
0.0152593, 1;
0.0159517, 1;
0.0159319, 1;
0.0151116, 1;
0.0150298, 1;
0.0148782, 1;
0.0160781, 1;
0.0149656, 1;
0.0158312, 1;
0.0160725, 1;
0.0159845, 1;
0.0185979, 1;
0.0133465, 1;
0.0160917, 1;
0.0152083, 1;
0.0309617, 1;
0.0160063, 1;
0.0152361, 1;
0.0159587, 1;
0.0151266, 1;
0.0149929, 1;
0.0147631, 1;
0.0167046, 1;
0.0158324, 1;
0.0152086, 1;
0.0158219, 1;
0.0190098, 1;
0.0166304, 1;
0.010268, 1;
0.0149388, 1;
0.0149322, 1;
0.0152569, 1;
0.0147215, 1;
0.0150051, 1;
0.0150878, 1;
0.01488, 1;
0.0149903, 1;
0.0150082, 1;
0.01509, 1;
0.014881, 1;
0.0150557, 1;
0.0150196, 1;
0.0149589, 1;
0.014964, 1;
0.0149439, 1;
0.0150523, 1;
0.0149251, 1;
0.0150486, 1;
0.0149482, 1;
0.0150113, 1;
0.0150231, 1;
0.014925, 1;
0.0150498, 1;
0.0149633, 1;
0.014989, 1;
0.0151284, 1;
0.0148181, 1;
0.0152917, 1;
0.0147577, 1;
0.0162051, 1;
0.0157764, 1;
0.0160045, 1;
0.0160312, 1;
0.0159582, 1;
0.0159247, 1;
0.0149667, 1;
0.0150197, 1;
0.0160621, 1;
0.0159519, 1;
0.01599, 1;
0.0159289, 1;
0.0160554, 1;
0.0159718, 1;
0.0151565, 1;
0.0148231, 1;
0.0160745, 1;
0.0159418, 1;
0.0159568, 1;
0.0159886, 1;
0.0149781, 1;
0.0159992, 1;
0.0149488, 1;
0.0149738, 1;
0.0161789, 1;
0.0148039, 1;
0.0149513, 1;
0.0155512, 1;
0.0160878, 1;
0.0159136, 1;
0.0161351, 1;
0.0162966, 1;
0.0165824, 1;
0.0144573, 1;
0.0335301, 2;
0.0298235, 2;
0.0318888, 2;
0.0309419, 2;
0.0309063, 2;
0.0319494, 2;
0.0310873, 2;
0.0308433, 2;
0.0300001, 2;
0.0314759, 2;
0.0303327, 2;
0.0300263, 2;
0.0301111, 2;
0.0307362, 2;
0.0318222, 2;
0.0319917, 2;
0.0319531, 2;
0.0308671, 2;
0.0310976, 2;
0.03104, 2;
0.030115, 2;
0.0328598, 2;
0.0296848, 2;
0.0308779, 2;
0.0299859, 2;
0.0309569, 2;
0.0324301, 2;
0.0309434, 2;
0.0312947, 2;
0.0311011, 2;
0.0299677, 2;
0.0310139, 2;
0.0308704, 2;
0.0306515, 2;
0.0310659, 2;
0.0360482, 2;
0.0412232, 2;
0.0319108, 2;
0.0315387, 2;
0.034166, 2;
0.0439423, 2;
0.0319155, 2;
0.0311957, 2;
0.0305787, 2;
0.0319286, 2;
0.0315032, 2;
0.0309896, 2;
0.0313803, 2;
0.031905, 2;
0.0297407, 2;
0.0311819, 2;
0.0319107, 2;
0.0319231, 2;
0.0319405, 2;
0.0319329, 2;
0.0300513, 2;
0.0299137, 2;
0.0314308, 2;
0.0313688, 2;
0.0311093, 2;
0.0318378, 2;
0.0319692, 2;
0.0319006, 2;
0.0320298, 2;
0.0318208, 2;
0.0325495, 2;
0.0313597, 2;
0.0309215, 2;
0.0298687, 2;
0.030138, 2;
0.0317994, 2;
0.032036, 2;
0.031884, 2;
0.0300292, 2;
0.030314, 2;
0.0314583, 2;
0.0320127, 2;
0.0318441, 2;
0.031621, 2;
0.0302834, 2;
0.0318473, 2;
0.0311541, 2;
0.02966, 2;
0.0322826, 2;
0.0298599, 2;
0.030195, 2;
0.0304771, 2;
0.0309514, 2;
0.0307125, 2;
0.0311305, 2;
0.031026, 2;
0.0298333, 2;
0.0300079, 2;
0.029974, 2;
0.0309991, 2;
0.0318821, 2;
0.0319299, 2;
0.0299587, 2;
0.0318921, 2;
0.0320533, 2;
0.031818, 2;
0.0319972, 2;
0.0318324, 2;
0.0310105, 2;
