0.00197235,0,1100,110,0
0.00267828,0,0,140,0
0.000821537,0,0,171,0
0.000983644,0,0,201,0
0.00149301,0,0,231,0
0.000697984,0,0,262,0
0.00114163,0,0,294,0
0.00101236,0,0,326,0
0.000713438,0,0,356,0
0.000799842,0,0,388,0
0.000673384,0,0,421,0
0.000583457,0,0,452,0
0.000830626,0,0,482,0
0.000868444,0,0,513,0
0.000582214,0,0,543,0
0.000931186,0,0,573,0
0.000756599,0,0,603,0
0.000808577,0,0,633,0
0.000680629,0,0,664,0
0.000754372,0,0,695,0
0.00080072,0,0,727,0
0.000864827,0,0,759,0
0.00115984,0,0,790,0
0.000810409,0,0,820,0
0.000942683,0,0,851,0
0.00122689,0,0,881,0
0.000801529,0,0,913,0
0.000795645,0,0,945,0
0.00115477,0,0,975,0
0.000768313,0,0,1007,0
0.000775249,0,0,1036,0
0.00066354,0,0,1068,0
0.000664262,0,0,1098,0
0.000891279,0.000534031,0,1130,0.0370654
0.00122131,0.000889696,0.0370654,1162,0.053317
0.000511133,0.000458824,0.0903824,1194,0.0236974
0.000876414,0.000572479,0.11408,1224,0.0348796
0.000851359,0.000542758,0.148959,1255,0.0348049
0.000780533,0.000592085,0.183764,1349,0.101198
0.00053771,0.000378717,0.284962,1389,0.0290827
0.000845915,0.000657438,0.314045,1428,0.0458107
0.000806642,0.000727501,0.359856,1460,0.0374525
0.000894319,0.000570406,0.397308,1491,0.0365652
0.000771553,0.00060032,0.433874,1521,0.0321514
0.00069772,0.000446865,0.466025,1553,0.0294769
0.000659713,0.000422263,0.495502,1583,0.0261253
0.000680681,0.000587519,0.521627,1615,0.0311821
0.000852338,0.000553808,0.552809,1645,0.0338773
0.000996807,0.000823744,0.586687,1676,0.0436691
0.000889352,0.0006057,0.630356,1707,0.0369582
0.000666218,0.000468276,0.667314,1739,0.0288114
0.000903291,0.000506388,0.696125,1771,0.0370075
0.000996535,0.000586259,0.733133,1802,0.0399796
0.000782669,0.000338196,0.773112,1833,0.0295048
0.000891406,0.000593937,0.802617,1865,0.038028
0.000648643,0.000480853,0.840645,1896,0.0275612
0.00104387,0.000584796,0.868206,1926,0.0400881
0.000671274,0.000575643,0.908294,1958,0.0306911
0.000772286,0.000583855,0.938986,1989,0.0329906
0.000753116,0.000524094,0.971976,2026,0.037561
0.000690127,0.000606411,1.00954,2065,0.03874
0.000872636,0.000502593,1.04828,2095,0.033718
0.000992949,0.000857513,1.082,2125,0.0426512
0.000831616,0.000495191,1.12465,2155,0.0323763
0.000707292,0.000497424,1.15702,2185,0.0286801
0.000478938,0.000275789,1.1857,2215,0.018505
0.000764381,0.000630949,1.20421,2246,0.0334755
0.00113896,0.000703011,1.23768,2275,0.0432235
0.000991231,0.000706619,1.28091,2305,0.0403362
0.000976834,0.000685219,1.32124,2335,0.0395833
0.00071972,0.000568021,1.36083,2366,0.0311157
0.000861391,0.000582369,1.39194,2396,0.0345773
0.000702627,0.000396645,1.42652,2426,0.0270285
0.00116454,0.000965604,1.45355,2456,0.0494203
