-0.025018,-0.025018,-0.025018
-0.0230006,-0.0230006,-0.0230006
-0.0227847,-0.0227847,-0.0227847
-0.0200241,-0.0200241,-0.0200241
-0.0157426,-0.0157426,-0.0157426
-0.0103291,-0.0103291,-0.0103291
-0.00191509,-0.00191509,-0.00191509
0.00877465,0.00877465,0.00877465
0.0198636,0.0198636,0.0198636
0.0317622,0.0317622,0.0317622
0.0444563,0.0444563,0.0444563
0.0563592,0.0563592,0.0563592
0.0674538,0.0674538,0.0674538
0.0781508,0.0781508,0.0781508
0.0865744,0.0865744,0.0865744
0.0919942,0.0919942,0.0919942
0.0962794,0.0962794,0.0962794
0.0990408,0.0990408,0.0990408
0.0992524,0.0992524,0.0992524
0.101261,0.101261,0.101261
0.0762263,0.0762263,0.0762263
0.0762028,0.0762028,0.0762028
0.07617,0.07617,0.07617
0.0761326,0.0761326,0.0761326
0.0760911,0.0760911,0.0760911
0.0760477,0.0760477,0.0760477
0.0760016,0.0760016,0.0760016
0.075958,0.075958,0.075958
0.0759167,0.0759167,0.0759167
0.0758809,0.0758809,0.0758809
0.0758511,0.0758511,0.0758511
0.0758289,0.0758289,0.0758289
0.0758098,0.0758098,0.0758098
0.075799,0.075799,0.075799
0.0757931,0.0757931,0.0757931
0.0757951,0.0757951,0.0757951
0.0758033,0.0758033,0.0758033
0.0758188,0.0758188,0.0758188
0.0758366,0.0758366,0.0758366
0.0758524,0.0758524,0.0758524
0.0758649,0.0758649,0.0758649
0.0758735,0.0758735,0.0758735
0.075877,0.075877,0.075877
0.0758775,0.0758775,0.0758775
0.0758738,0.0758738,0.0758738
0.075867,0.075867,0.075867
0.0758592,0.0758592,0.0758592
0.075849,0.075849,0.075849
0.0758365,0.0758365,0.0758365
0.0758215,0.0758215,0.0758215
0.0758073,0.0758073,0.0758073
0.0757952,0.0757952,0.0757952
0.075786,0.075786,0.075786
0.0757837,0.0757837,0.0757837
0.0757848,0.0757848,0.0757848
0.0757918,0.0757918,0.0757918
0.0758064,0.0758064,0.0758064
0.0758282,0.0758282,0.0758282
0.0758532,0.0758532,0.0758532
0.0758746,0.0758746,0.0758746
0.0758958,0.0758958,0.0758958
