nan, -0.7807414, -27.7526379, -194.9856720, 250.0;
nan, -0.6228288, -26.3733864, -195.9607086, 250.0;
nan, -0.6363392, -28.3719692, -197.3883667, 249.0;
nan, -0.6562074, -28.5716057, -198.4929657, 249.0;
nan, -0.6581942, -28.1048622, -199.5644073, 249.0;
nan, -0.5923907, -24.6198978, -200.3666840, 249.0;
nan, -0.6818771, -25.1032505, -201.5685577, 250.0;
nan, -0.7018248, -27.0796623, -202.8246307, 250.0;
nan, -0.5482833, -28.3812675, -204.0359497, 249.0;
nan, -0.6824334, -28.2856617, -205.0284882, 249.0;
nan, -0.5647342, -26.1000004, -205.8930817, 250.0;
nan, -0.6031196, -24.4577732, -206.6580048, 249.0;
nan, -0.5968412, -24.4629383, -207.5733643, 249.0;
nan, -0.7315477, -24.1309013, -208.4745178, 249.0;
nan, -0.5917549, -25.3779888, -209.6150360, 249.0;
nan, -0.6136100, -25.2725277, -210.5005188, 250.0;
nan, -0.7291635, -26.9563999, -211.5329437, 249.0;
nan, -0.9091695, -27.0841122, -212.4112854, 249.0;
nan, -0.6327629, -27.3266640, -213.3776703, 249.0;
nan, -0.5312760, -26.1109676, -214.1147919, 249.0;
nan, -0.5620320, -25.8606281, -214.9072876, 249.0;
nan, -0.6115437, -27.0721111, -215.7756805, 249.0;
nan, -0.6032785, -24.1309013, -216.2787476, 249.0;
nan, -0.5825360, -25.0991192, -217.1527863, 249.0;
nan, -0.5052090, -24.6806946, -217.8640747, 249.0;
nan, -0.7499854, -27.1658096, -218.9963989, 249.0;
nan, -0.6787777, -25.9631481, -219.5678253, 239.0;
nan, -0.6918907, -26.0260906, -220.2910156, 249.0;
nan, -0.7239978, -24.4700909, -221.0407715, 249.0;
nan, -0.5509059, -27.8178062, -222.1231842, 249.0;
nan, -0.4121462, -25.3289547, -222.6018524, 249.0;
nan, -0.5236467, -24.4656410, -223.1659393, 250.0;
nan, -0.2834002, -26.1263046, -224.0129700, 249.0;
nan, -0.7257462, -23.6233082, -224.3887939, 249.0;
nan, -0.7299582, -23.6086044, -225.0003357, 249.0;
nan, -0.6539822, -24.2580566, -225.6473999, 249.0;
nan, -0.4614194, -25.0702705, -226.3309479, 249.0;
nan, -0.5400181, -25.7217884, -227.1867218, 249.0;
nan, -0.5954106, -24.8157978, -227.7578888, 249.0;
nan, -0.7164478, -24.3536625, -243.1966095, 249.0;
nan, -0.6450017, -23.9236355, -243.4738922, 249.0;
nan, -0.6767909, -27.6248455, -244.1443939, 249.0;
nan, -0.6008148, -24.6683750, -244.1459961, 249.0;
nan, -0.5511443, -27.4765491, -248.7068634, 249.0;
nan, -0.6419023, -23.7029400, -248.7150421, 250.0;
nan, -0.5997817, -27.4589863, -249.3494720, 249.0;
nan, -0.5443891, -23.7036552, -249.1637421, 249.0;
nan, -0.4772345, -25.3130589, -252.6197205, 249.0;
nan, -0.5768935, -26.7584324, -253.1648865, 249.0;
nan, -0.5044143, -26.6715679, -253.2713776, 249.0;
nan, -0.6246567, -26.7542210, -253.4549561, 249.0;
nan, -0.6279945, -25.6669521, -255.8374176, 249.0;
nan, -0.6287892, -26.5625324, -255.9484253, 249.0;
nan, -0.6310145, -27.0799007, -256.1815186, 250.0;
nan, -0.7772446, -25.1873341, -256.0589600, 249.0;
nan, -0.7772446, -25.7008877, -257.9255371, 250.0;
nan, -1.0073185, -25.3907833, -258.2583008, 249.0;
nan, -0.7208188, -27.2401962, -258.5679321, 249.0;
nan, -0.8719762, -25.4782829, -258.3954773, 251.0;
nan, -0.7340908, -26.2861252, -259.5936890, 249.0;
nan, -0.8501212, -25.2847672, -259.4801941, 249.0;
nan, -0.8681615, -24.6580448, -259.4666138, 249.0;
nan, -0.7501443, -25.9800758, -259.7117615, 249.0;
nan, -0.6310940, -26.5092850, -260.6427307, 250.0;
nan, -0.7189115, -27.0413551, -260.6965332, 250.0;
nan, -0.7068316, -27.3168087, -260.7565308, 249.0;
nan, -0.7219315, -25.8239899, -260.6802368, 249.0;
nan, -0.7553101, -26.5683327, -261.3452759, 250.0;
nan, -0.9071827, -26.1884537, -261.2817688, 249.0;
nan, -0.8424918, -26.0529518, -261.2368774, 249.0;
nan, -0.7066727, -26.8745422, -261.4191895, 249.0;
nan, -1.3988018, -25.9538498, -261.6526794, 249.0;
nan, -1.5560786, -25.9464588, -261.7204590, 250.0;
nan, -1.3984839, -26.2780190, -261.8656311, 249.0;
nan, -1.5369257, -26.1580143, -262.6645813, 250.0;
nan, -1.2907187, -27.1929893, -262.8133545, 249.0;
nan, -1.3795694, -26.0922108, -262.7075806, 249.0;
nan, -1.4115175, -26.2854099, -262.7798462, 249.0;
