nan, 0.0008538, -0.0340725, -0.2208628, 249.0;
nan, 0.0008516, -0.0339572, -0.2217583, 250.0;
nan, 0.0008540, -0.0337719, -0.2226038, 249.0;
nan, 0.0008564, -0.0335220, -0.2234602, 249.0;
nan, 0.0008575, -0.0334103, -0.2241648, 249.0;
nan, 0.0008576, -0.0332460, -0.2250198, 249.0;
nan, 0.0008546, -0.0331075, -0.2257280, 249.0;
nan, 0.0008441, -0.0330039, -0.2264446, 249.0;
nan, 0.0008523, -0.0328306, -0.2272983, 250.0;
nan, 0.0008510, -0.0327504, -0.2279129, 249.0;
nan, 0.0008495, -0.0325367, -0.2286362, 249.0;
nan, 0.0008479, -0.0324686, -0.2292217, 249.0;
nan, 0.0008440, -0.0323067, -0.2299642, 250.0;
nan, 0.0008516, -0.0321786, -0.2304925, 249.0;
nan, 0.0008555, -0.0320935, -0.2310592, 250.0;
nan, 0.0008594, -0.0319668, -0.2316306, 249.0;
nan, 0.0008480, -0.0319064, -0.2323246, 249.0;
nan, 0.0008499, -0.0317748, -0.2328608, 249.0;
nan, 0.0008502, -0.0317117, -0.2334348, 249.0;
nan, 0.0008632, -0.0315966, -0.2340035, 249.0;
nan, 0.0008682, -0.0314910, -0.2345302, 250.0;
nan, 0.0008654, -0.0314558, -0.2349969, 249.0;
nan, 0.0008641, -0.0313645, -0.2355076, 249.0;
nan, 0.0008550, -0.0311936, -0.2360583, 250.0;
nan, 0.0008614, -0.0311170, -0.2365476, 249.0;
nan, 0.0008638, -0.0311027, -0.2370626, 250.0;
nan, 0.0008645, -0.0310326, -0.2374937, 249.0;
nan, 0.0008633, -0.0309718, -0.2379421, 249.0;
nan, 0.0008638, -0.0308417, -0.2384158, 249.0;
nan, 0.0008572, -0.0308441, -0.2387530, 250.0;
nan, 0.0008623, -0.0307817, -0.2391767, 249.0;
nan, 0.0008627, -0.0306900, -0.2396056, 249.0;
nan, 0.0008596, -0.0305717, -0.2400538, 249.0;
nan, 0.0008617, -0.0305106, -0.2404145, 249.0;
nan, 0.0008588, -0.0304373, -0.2408055, 249.0;
nan, 0.0008703, -0.0304033, -0.2411518, 250.0;
nan, 0.0008679, -0.0303277, -0.2415271, 249.0;
nan, 0.0008620, -0.0303043, -0.2419465, 250.0;
nan, 0.0008715, -0.0302756, -0.2423140, 249.0;
nan, 0.0008683, -0.0302339, -0.2426288, 249.0;
nan, 0.0008718, -0.0301630, -0.2429990, 250.0;
nan, 0.0008713, -0.0301078, -0.2433265, 249.0;
nan, 0.0008702, -0.0300051, -0.2436799, 249.0;
nan, 0.0008762, -0.0292358, -0.2494674, 249.0;
nan, 0.0008669, -0.0291889, -0.2496808, 250.0;
nan, 0.0008678, -0.0291448, -0.2498506, 249.0;
nan, 0.0008667, -0.0291538, -0.2500404, 250.0;
nan, 0.0008592, -0.0291663, -0.2507468, 249.0;
nan, 0.0008570, -0.0291611, -0.2509007, 249.0;
nan, 0.0008606, -0.0290573, -0.2511065, 249.0;
nan, 0.0008527, -0.0291480, -0.2512671, 249.0;
nan, 0.0008552, -0.0290217, -0.2517746, 248.0;
nan, 0.0008536, -0.0290819, -0.2518223, 249.0;
nan, 0.0008623, -0.0290279, -0.2520595, 249.0;
nan, 0.0008531, -0.0289758, -0.2522387, 249.0;
nan, 0.0008546, -0.0289911, -0.2523067, 250.0;
nan, 0.0008464, -0.0289324, -0.2529145, 250.0;
nan, 0.0008411, -0.0288603, -0.2530489, 249.0;
nan, 0.0008432, -0.0288050, -0.2531899, 250.0;
nan, 0.0008288, -0.0287251, -0.2536083, 249.0;
