0.0, 0.168053, 2.0, 3.0, 0
0.0, 0.161074, 2.0, 3.0, 999
0.0, 0.169646, 2.0, 3.0, 998
0.0, 0.18258, 2.0, 3.0, 998
0.0, 0.186155, 2.0, 3.0, 999
0.0, 0.186321, 2.0, 3.0, 999
0.0, 0.183899, 2.0, 3.0, 998
0.0, 0.189846, 2.0, 3.0, 998
0.0, 0.199979, 2.0, 3.0, 999
0.0, 0.210965, 2.0, 3.0, 999
0.0, 0.208875, 2.0, 3.0, 998
0.0, 0.193509, 2.0, 3.0, 998
0.0, 0.172335, 2.0, 3.0, 999
0.0, 0.15713, 2.0, 3.0, 999
0.0, 0.151185, 2.0, 3.0, 998
0.0, 0.151276, 2.0, 3.0, 998
0.0, 0.156899, 2.0, 3.0, 999
0.0, 0.167923, 2.0, 3.0, 999
0.0, 0.177246, 2.0, 3.0, 998
0.0, 0.175905, 2.0, 3.0, 998
0.0, 0.168857, 2.0, 3.0, 999
0.0, 0.161802, 2.0, 3.0, 998
0.0, 0.169922, 2.0, 3.0, 998
0.0, 0.18306, 2.0, 3.0, 998
0.0, 0.186656, 2.0, 3.0, 999
0.0, 0.186976, 2.0, 3.0, 998
0.0, 0.184562, 2.0, 3.0, 998
0.0, 0.190266, 2.0, 3.0, 998
0.0, 0.200428, 2.0, 3.0, 999
0.0, 0.211413, 2.0, 3.0, 998
0.0, 0.20967, 2.0, 3.0, 998
0.0, 0.194501, 2.0, 3.0, 998
0.0, 0.173286, 2.0, 3.0, 999
0.0, 0.157987, 2.0, 3.0, 998
0.0, 0.151851, 2.0, 3.0, 998
0.0, 0.151799, 2.0, 3.0, 999
0.0, 0.157357, 2.0, 3.0, 998
0.0, 0.168257, 2.0, 3.0, 998
0.0, 0.177804, 2.0, 3.0, 998
0.0, 0.176567, 2.0, 3.0, 999
0.0, 0.169566, 2.0, 3.0, 998
0.0, 0.162461, 2.0, 3.0, 998
0.0, 0.170162, 2.0, 3.0, 999
0.0, 0.183599, 2.0, 3.0, 998
0.0, 0.187245, 2.0, 3.0, 998
0.0, 0.187623, 2.0, 3.0, 998
0.0, 0.185162, 2.0, 3.0, 999
0.0, 0.190607, 2.0, 3.0, 998
0.0, 0.200824, 2.0, 3.0, 998
0.0, 0.211842, 2.0, 3.0, 999
0.0, 0.210414, 2.0, 3.0, 999
0.0, 0.195465, 2.0, 3.0, 998
0.0, 0.174181, 2.0, 3.0, 998
0.0, 0.158779, 2.0, 3.0, 999
0.0, 0.152495, 2.0, 3.0, 999
0.0, 0.152333, 2.0, 3.0, 998
0.0, 0.157845, 2.0, 3.0, 998
0.0, 0.168592, 2.0, 3.0, 999
