nan, 0.7774830, -32.4544907, -221.0545044, 250.0;
nan, 0.7411639, -32.3201828, -221.2400818, 249.0;
nan, 0.7824103, -32.0221596, -222.4173126, 249.0;
nan, 0.7729530, -31.8342037, -223.0236053, 249.0;
nan, 0.7795493, -31.6515751, -223.5599060, 248.0;
nan, 0.7205009, -31.3914604, -224.1581726, 249.0;
nan, 0.7530848, -31.1574135, -224.7263947, 249.0;
nan, 0.7802646, -31.0329590, -225.4151917, 250.0;
nan, 0.7562637, -30.8157597, -225.9597321, 249.0;
nan, 0.7561843, -30.5761490, -226.5219269, 249.0;
nan, 0.7816951, -30.4528084, -227.1373749, 249.0;
nan, 0.7779598, -30.2975178, -227.6567993, 249.0;
nan, 0.7776420, -30.1483479, -228.1407928, 249.0;
nan, 0.7437070, -29.9067497, -228.6046753, 249.0;
nan, 0.7449786, -29.8047066, -229.1117096, 250.0;
nan, 0.7383029, -29.6075344, -229.5502472, 250.0;
nan, 0.7208983, -29.5016766, -230.0162811, 260.0;
nan, 0.7262230, -29.3425713, -230.4880219, 249.0;
nan, 0.7251899, -29.2294827, -230.9104156, 249.0;
nan, 0.7506211, -29.0606022, -231.4120483, 249.0;
nan, 0.7232030, -28.8929138, -231.9153595, 249.0;
nan, 0.7990201, -28.7738647, -232.4526825, 249.0;
nan, 0.7780393, -28.6195278, -232.8575897, 249.0;
nan, 0.7673900, -28.5485592, -233.3519897, 250.0;
nan, 0.7905960, -28.4179840, -233.7667542, 249.0;
nan, 0.7205009, -28.2491055, -234.1200104, 250.0;
nan, 0.7397334, -28.1325970, -234.4962311, 249.0;
nan, 0.7823308, -28.0610714, -235.0016022, 249.0;
nan, 0.7799466, -27.9430542, -235.3697205, 249.0;
nan, 0.7816156, -27.8278198, -235.7204437, 249.0;
nan, 0.7457733, -27.6715755, -236.0842743, 249.0;
nan, 0.7537206, -27.5996532, -236.4783783, 249.0;
nan, 0.7619858, -27.5027752, -236.8036499, 250.0;
nan, 0.7405281, -27.3833275, -237.1412506, 250.0;
nan, 0.7552306, -27.2425022, -237.5198669, 249.0;
nan, 0.7725556, -27.1270275, -237.8516693, 249.0;
nan, 0.7681847, -27.0852242, -238.2548981, 249.0;
nan, 0.7685025, -26.9976463, -238.5580139, 249.0;
nan, 0.7658005, -26.9234982, -238.8621521, 249.0;
nan, 0.7549922, -26.8189106, -239.1779022, 249.0;
nan, 0.7351239, -26.6745892, -239.4712372, 249.0;
nan, 0.7755756, -24.8513222, -247.2785645, 249.0;
nan, 0.7445018, -24.7799549, -247.4780579, 250.0;
nan, 0.7335345, -24.7677174, -247.6228485, 250.0;
nan, 0.7756551, -24.8066578, -247.8919525, 249.0;
nan, 0.7455349, -24.6466007, -248.1383057, 249.0;
nan, 0.7867813, -24.6800575, -248.2748413, 250.0;
nan, 0.7848740, -24.6256199, -248.5904236, 249.0;
nan, 0.7426739, -24.5304108, -248.6790466, 249.0;
nan, 0.8073648, -24.5115757, -248.7847290, 249.0;
nan, 0.7831256, -24.4674683, -249.4451599, 250.0;
nan, 0.7696946, -24.4171619, -249.6118927, 249.0;
nan, 0.7314682, -24.3318081, -249.6748352, 249.0;
nan, 0.7267793, -24.2564678, -250.1166229, 249.0;
nan, 0.7624626, -24.2026653, -250.2801056, 249.0;
nan, 0.7529259, -24.2111683, -250.4731445, 249.0;
nan, 0.7931392, -24.2421627, -250.6022797, 249.0;
nan, 0.7929802, -24.1665039, -250.9035797, 249.0;
nan, 0.7648468, -24.0535736, -250.9435425, 249.0;
nan, 0.8009275, -24.0962505, -251.1326141, 250.0;
nan, 0.7604758, -24.0012016, -251.1823425, 250.0;
nan, 0.7989407, -24.0711365, -251.3154755, 249.0;
nan, 0.7749398, -23.9483509, -251.8806763, 249.0;
nan, 0.7878940, -23.9289608, -251.9956818, 249.0;
nan, 0.8045037, -23.8788128, -252.1130676, 249.0;
nan, 0.8223851, -23.8696728, -252.5579681, 250.0;
nan, 0.7828872, -23.8346252, -252.6144714, 249.0;
nan, 0.8228620, -23.8459911, -252.7590942, 249.0;
nan, 0.7880529, -23.8058567, -252.8254700, 249.0;
nan, 0.8383592, -23.7298813, -253.1075745, 249.0;
nan, 0.8235772, -23.7293243, -253.2010345, 249.0;
nan, 0.7699330, -23.6447659, -253.2384644, 250.0;
nan, 0.8094311, -23.7134304, -253.3956757, 249.0;
nan, 0.7798672, -23.6763153, -253.5721893, 250.0;
nan, 0.8013248, -23.6667786, -253.6952820, 249.0;
nan, 0.8026759, -23.6848202, -253.7534485, 249.0;
nan, 0.7592837, -23.6136913, -253.7494049, 249.0;
nan, 0.8066495, -23.6682892, -253.8650360, 249.0;
nan, 0.7800261, -23.6228313, -254.2238007, 249.0;
nan, 0.7990996, -23.6005783, -254.2735291, 250.0;
nan, 0.7863839, -23.6115456, -254.3413391, 250.0;
nan, 0.7446607, -23.5227737, -254.2946625, 249.0;
nan, 0.7879734, -23.5586166, -254.5899200, 249.0;
nan, 0.7522106, -23.5036221, -254.5697937, 250.0;
nan, 0.7652442, -23.4804153, -254.6529999, 249.0;
nan, 0.7430713, -23.4580040, -254.7569580, 249.0;
nan, 0.7492701, -23.4349575, -254.8389130, 249.0;
nan, 0.7901986, -23.4775543, -254.9639893, 250.0;
nan, 0.7860661, -23.4552231, -255.1396179, 249.0;
nan, 0.7852713, -23.4513283, -255.1831970, 250.0;
nan, 0.7487138, -23.3694706, -255.1630707, 249.0;
nan, 0.7848740, -23.4369431, -255.2870483, 249.0;
nan, 0.7688205, -23.4107170, -255.2650299, 249.0;
nan, 0.7541180, -23.3421326, -255.3363190, 249.0;
nan, 0.7763703, -23.3268738, -255.4132690, 249.0;
nan, 0.8018811, -23.3707428, -255.5271454, 249.0;
nan, 0.8110206, -23.3658161, -255.6899719, 249.0;
nan, 0.8097489, -23.3585835, -255.7217712, 249.0;
nan, 0.7979870, -23.3610477, -255.7630768, 249.0;
nan, 0.7669926, -23.2793484, -255.7375183, 249.0;
nan, 0.8152326, -23.3271923, -255.8428040, 250.0;
nan, 0.7922649, -23.2756939, -255.9242554, 249.0;
nan, 0.8390744, -23.3288612, -256.0066833, 249.0;
nan, 0.7735093, -23.2602749, -255.9749756, 249.0;
nan, 0.7753372, -23.3232975, -256.0918579, 249.0;
nan, 0.7643700, -23.3411789, -256.1590881, 249.0;
nan, 0.8296967, -23.3534966, -256.2048035, 249.0;
nan, 0.7514954, -23.3463440, -256.2363586, 249.0;
nan, 0.8694331, -23.2831631, -256.3358459, 249.0;
nan, 0.8550485, -23.3095493, -256.4235840, 249.0;
nan, 0.8720557, -23.2691765, -256.3984680, 249.0;
nan, 0.8259614, -23.3577881, -256.4932861, 250.0;
nan, 0.8359750, -23.2820511, -256.5437622, 249.0;
nan, 0.8633137, -23.3546886, -256.6175842, 249.0;
nan, 0.8265178, -23.2972298, -256.6063232, 250.0;
nan, 0.8511543, -23.3246479, -256.6898193, 250.0;
nan, 0.8583863, -23.3687553, -256.7281494, 250.0;
nan, 0.8018811, -23.3463440, -256.6784668, 249.0;
nan, 0.8610089, -23.3786907, -256.7616577, 250.0;
nan, 0.8224646, -23.3149529, -256.7102661, 249.0;
nan, 0.8696715, -23.3600140, -256.7856750, 249.0;
nan, 0.8659363, -23.3282242, -256.9033813, 249.0;
nan, 0.8657773, -23.3132839, -256.9527893, 249.0;
nan, 0.8212726, -23.2585278, -256.9035339, 249.0;
nan, 0.8565585, -23.3299732, -256.9872131, 249.0;
nan, 0.8730888, -23.3120918, -257.0947266, 249.0;
nan, 0.8741220, -23.3287811, -257.1273193, 249.0;
nan, 0.8376439, -23.2826862, -257.0896301, 249.0;
nan, 0.8570353, -23.2850704, -257.2107544, 250.0;
nan, 0.8663337, -23.3329144, -257.2509155, 249.0;
nan, 0.8794467, -23.3325157, -257.2671204, 250.0;
nan, 0.8426507, -23.2824478, -257.2548828, 249.0;
nan, 0.8613269, -23.3318005, -257.3355408, 249.0;
nan, 0.8637111, -23.3085957, -257.3463745, 249.0;
nan, 0.8567969, -23.3200397, -257.3577271, 249.0;
nan, 0.8241336, -23.2527256, -257.2977295, 249.0;
nan, 0.8460681, -23.2756939, -257.4378357, 249.0;
nan, 0.8386771, -23.2645664, -257.4475098, 250.0;
nan, 0.8389155, -23.2553482, -257.4700012, 250.0;
nan, 0.8802414, -23.2450161, -257.5394897, 250.0;
nan, 0.8617242, -23.2498646, -257.6899719, 249.0;
nan, 0.8857250, -23.2876148, -257.7102356, 249.0;
nan, 0.8676847, -23.2632961, -257.7217712, 249.0;
nan, 0.8529822, -23.2092533, -257.6760864, 249.0;
nan, 0.8891423, -23.2214928, -257.8196716, 249.0;
nan, 0.8873940, -23.2350826, -257.8332214, 249.0;
nan, 0.8626779, -23.1825504, -257.7922668, 249.0;
nan, 0.8467833, -23.1321659, -257.7976990, 250.0;
nan, 0.8634726, -23.1683254, -257.8652954, 249.0;
nan, 0.8871555, -23.2152138, -257.9776001, 249.0;
nan, 0.8917649, -23.2131481, -257.9834290, 249.0;
nan, 0.8556048, -23.1525097, -257.9364624, 248.0;
nan, 0.9018580, -23.2212543, -258.0413513, 249.0;
nan, 0.9035270, -23.2276115, -258.0329285, 249.0;
nan, 0.9056727, -23.2201424, -258.0528564, 249.0;
nan, 0.8899371, -23.2125912, -258.0691528, 249.0;
nan, 0.9036859, -23.1819153, -258.0833130, 249.0;
nan, 0.9063085, -23.1837425, -258.1033325, 249.0;
nan, 0.8480549, -23.1754780, -258.0705872, 249.0;
nan, 0.8848508, -23.1606960, -258.0887146, 249.0;
nan, 0.8952618, -23.2367516, -258.1903687, 249.0;
nan, 0.9044011, -23.2346058, -258.2157898, 249.0;
nan, 0.8414586, -23.1626835, -258.1513367, 250.0;
nan, 0.8955796, -23.2240353, -258.2533569, 250.0;
nan, 0.8558432, -23.1329594, -258.1891785, 249.0;
nan, 0.8992354, -23.1964588, -258.2666626, 249.0;
nan, 0.8673668, -23.1298599, -258.1987000, 249.0;
nan, 0.8984407, -23.2206974, -258.2792053, 249.0;
nan, 0.8875529, -23.1369343, -258.2018127, 249.0;
nan, 0.8730888, -23.1973324, -258.3527222, 250.0;
nan, 0.8895397, -23.2017841, -258.3789673, 250.0;
nan, 0.8734067, -23.1254902, -258.3237915, 249.0;
nan, 0.8610089, -23.1425762, -258.3727417, 249.0;
nan, 0.8927981, -23.1605377, -258.3985596, 249.0;
nan, 0.9164016, -23.2272949, -258.4630127, 250.0;
nan, 0.8629958, -23.1873188, -258.3988037, 249.0;
nan, 0.8522670, -23.2040882, -258.4308472, 249.0;
nan, 0.8884271, -23.2374668, -258.4841003, 249.0;
nan, 0.8665721, -23.1821537, -258.4451294, 249.0;
nan, 0.9082158, -23.2505798, -258.5332642, 249.0;
nan, 0.8993149, -23.2463684, -258.5169067, 249.0;
nan, 0.9157658, -23.2772827, -258.5885315, 250.0;
nan, 0.8703073, -23.2280884, -258.5248718, 249.0;
nan, 0.9047191, -23.2356396, -258.5555420, 250.0;
nan, 0.8927186, -23.2404079, -258.6307373, 249.0;
nan, 0.9264946, -23.2597980, -258.6702881, 249.0;
nan, 0.9139379, -23.2621040, -258.6794128, 249.0;
nan, 0.9153684, -23.2470036, -258.7267151, 249.0;
nan, 0.8968512, -23.2179966, -258.7333984, 249.0;
nan, 0.9142558, -23.2544746, -258.7422180, 250.0;
nan, 0.9031296, -23.2665539, -258.7756958, 249.0;
nan, 0.8947055, -23.2246723, -258.7232361, 249.0;
nan, 0.9139379, -23.2764091, -258.7868042, 249.0;
nan, 0.8757909, -23.2165661, -258.7290955, 249.0;
nan, 0.8904139, -23.1992397, -258.7822571, 249.0;
nan, 0.8945465, -23.2033730, -258.8482971, 249.0;
nan, 0.9164016, -23.2315063, -258.8793945, 250.0;
nan, 0.9198189, -23.2294407, -258.8980408, 249.0;
nan, 0.8837382, -23.1329594, -258.8181763, 250.0;
nan, 0.8916060, -23.1357422, -258.8770752, 249.0;
nan, 0.9390513, -23.1859684, -258.9632263, 250.0;
nan, 0.9051959, -23.1132507, -258.9068604, 249.0;
nan, 0.9178321, -23.1960621, -258.9835815, 249.0;
nan, 0.8867581, -23.1819954, -258.9171143, 249.0;
nan, 0.9921392, -23.1797695, -258.9667969, 249.0;
