nan, 0.0012871, -0.0369756, -0.2371577, 249.0;
nan, 0.0012871, -0.0366573, -0.2376320, 249.0;
nan, 0.0012887, -0.0364083, -0.2380321, 249.0;
nan, 0.0012811, -0.0361508, -0.2385066, 249.0;
nan, 0.0012746, -0.0359070, -0.2389461, 249.0;
nan, 0.0012774, -0.0357076, -0.2393783, 249.0;
nan, 0.0012865, -0.0354659, -0.2397502, 250.0;
nan, 0.0012890, -0.0352503, -0.2401377, 249.0;
nan, 0.0012800, -0.0349618, -0.2405208, 249.0;
nan, 0.0012790, -0.0346900, -0.2409134, 249.0;
nan, 0.0012804, -0.0345461, -0.2413195, 249.0;
nan, 0.0012766, -0.0343000, -0.2416438, 249.0;
nan, 0.0012830, -0.0341928, -0.2419823, 250.0;
nan, 0.0012700, -0.0339863, -0.2423065, 250.0;
nan, 0.0012853, -0.0338310, -0.2426428, 249.0;
nan, 0.0012894, -0.0336302, -0.2429602, 250.0;
nan, 0.0012903, -0.0334791, -0.2432495, 249.0;
nan, 0.0012889, -0.0332903, -0.2435693, 249.0;
nan, 0.0012918, -0.0330305, -0.2438901, 249.0;
nan, 0.0012821, -0.0328983, -0.2441581, 250.0;
nan, 0.0012886, -0.0327288, -0.2444342, 249.0;
nan, 0.0012820, -0.0325441, -0.2447284, 249.0;
nan, 0.0012760, -0.0323932, -0.2449876, 250.0;
nan, 0.0012866, -0.0323532, -0.2452844, 249.0;
nan, 0.0012799, -0.0321881, -0.2455586, 249.0;
nan, 0.0012759, -0.0319612, -0.2458471, 249.0;
nan, 0.0012830, -0.0318890, -0.2460720, 250.0;
nan, 0.0012823, -0.0317918, -0.2463039, 249.0;
nan, 0.0012796, -0.0316131, -0.2465452, 249.0;
nan, 0.0012911, -0.0313977, -0.2467932, 249.0;
nan, 0.0012897, -0.0312965, -0.2470263, 250.0;
nan, 0.0012891, -0.0311434, -0.2472416, 249.0;
nan, 0.0012938, -0.0310593, -0.2474452, 250.0;
nan, 0.0012910, -0.0309230, -0.2476527, 249.0;
nan, 0.0012941, -0.0309073, -0.2478838, 249.0;
nan, 0.0012895, -0.0307883, -0.2480878, 250.0;
nan, 0.0012926, -0.0306918, -0.2482563, 249.0;
nan, 0.0012943, -0.0305248, -0.2484466, 249.0;
nan, 0.0012852, -0.0303841, -0.2486453, 249.0;
nan, 0.0012906, -0.0303630, -0.2487991, 250.0;
nan, 0.0012921, -0.0302268, -0.2490252, 250.0;
nan, 0.0012898, -0.0301964, -0.2492125, 249.0;
nan, 0.0012980, -0.0300996, -0.2493907, 249.0;
nan, 0.0012918, -0.0299966, -0.2495624, 250.0;
nan, 0.0012845, -0.0298982, -0.2497285, 249.0;
nan, 0.0012846, -0.0288341, -0.2519847, 249.0;
nan, 0.0012822, -0.0286651, -0.2521587, 249.0;
nan, 0.0012836, -0.0285782, -0.2522459, 250.0;
nan, 0.0012817, -0.0285474, -0.2523561, 249.0;
nan, 0.0012871, -0.0284036, -0.2527267, 253.0;
nan, 0.0012770, -0.0283314, -0.2528790, 249.0;
nan, 0.0012746, -0.0283437, -0.2529985, 249.0;
nan, 0.0012792, -0.0283715, -0.2530817, 249.0;
nan, 0.0012798, -0.0282671, -0.2531223, 250.0;
nan, 0.0013037, -0.0288557, -0.2533845, 250.0;
nan, 0.0012879, -0.0291682, -0.2534792, 249.0;
nan, 0.0012351, -0.0288673, -0.2535726, 249.0;
nan, 0.0012665, -0.0282396, -0.2538701, 250.0;
nan, 0.0013057, -0.0281792, -0.2539015, 249.0;
nan, 0.0012895, -0.0280870, -0.2540741, 249.0;
nan, 0.0012772, -0.0281140, -0.2541449, 249.0;
nan, 0.0012683, -0.0278269, -0.2544399, 250.0;
nan, 0.0012558, -0.0278234, -0.2544896, 249.0;
nan, 0.0012599, -0.0277950, -0.2545397, 249.0;
nan, 0.0012632, -0.0276598, -0.2546351, 249.0;
nan, 0.0012612, -0.0276639, -0.2548499, 250.0;
nan, 0.0012540, -0.0276182, -0.2548790, 249.0;
nan, 0.0012573, -0.0275269, -0.2549827, 249.0;
nan, 0.0012591, -0.0275285, -0.2550479, 250.0;
nan, 0.0012560, -0.0274514, -0.2552208, 250.0;
nan, 0.0012573, -0.0274608, -0.2552638, 249.0;
nan, 0.0012473, -0.0274105, -0.2552962, 250.0;
nan, 0.0012577, -0.0273485, -0.2553449, 249.0;
nan, 0.0012580, -0.0272590, -0.2555019, 250.0;
nan, 0.0012648, -0.0273310, -0.2555627, 249.0;
nan, 0.0012689, -0.0272089, -0.2556255, 249.0;
nan, 0.0012705, -0.0272954, -0.2556711, 248.0;
nan, 0.0012771, -0.0272187, -0.2558277, 246.0;
nan, 0.0012822, -0.0271964, -0.2558640, 249.0;
nan, 0.0012770, -0.0270861, -0.2559308, 250.0;
nan, 0.0012865, -0.0271431, -0.2559489, 250.0;
nan, 0.0012870, -0.0269603, -0.2560905, 250.0;
nan, 0.0012840, -0.0269655, -0.2561264, 249.0;
nan, 0.0012760, -0.0268972, -0.2561817, 249.0;
nan, 0.0012811, -0.0269266, -0.2562442, 249.0;
nan, 0.0012956, -0.0269536, -0.2564029, 249.0;
nan, 0.0012947, -0.0268656, -0.2564630, 249.0;
nan, 0.0013018, -0.0269885, -0.2564987, 250.0;
nan, 0.0013000, -0.0269385, -0.2565157, 249.0;
nan, 0.0012999, -0.0268790, -0.2566103, 250.0;
nan, 0.0012961, -0.0268687, -0.2566572, 250.0;
nan, 0.0012988, -0.0269016, -0.2566782, 250.0;
nan, 0.0013005, -0.0269550, -0.2567114, 249.0;
nan, 0.0012918, -0.0268242, -0.2568753, 249.0;
nan, 0.0012991, -0.0268067, -0.2569179, 249.0;
nan, 0.0012981, -0.0267956, -0.2569476, 250.0;
nan, 0.0012970, -0.0269207, -0.2569790, 250.0;
nan, 0.0012986, -0.0269105, -0.2570693, 249.0;
nan, 0.0012937, -0.0268886, -0.2571179, 249.0;
nan, 0.0012965, -0.0268427, -0.2571458, 249.0;
nan, 0.0012939, -0.0268063, -0.2571914, 249.0;
nan, 0.0012968, -0.0268368, -0.2572720, 249.0;
nan, 0.0013041, -0.0269422, -0.2573011, 250.0;
nan, 0.0013036, -0.0268690, -0.2573112, 249.0;
nan, 0.0013049, -0.0269734, -0.2573413, 249.0;
nan, 0.0013136, -0.0269597, -0.2573881, 249.0;
nan, 0.0013092, -0.0268941, -0.2574251, 249.0;
nan, 0.0013104, -0.0269424, -0.2574328, 250.0;
nan, 0.0013076, -0.0269903, -0.2574638, 249.0;
nan, 0.0013092, -0.0268881, -0.2575009, 249.0;
nan, 0.0013105, -0.0268304, -0.2575251, 249.0;
nan, 0.0013077, -0.0269210, -0.2575565, 250.0;
nan, 0.0013145, -0.0269310, -0.2575743, 248.0;
nan, 0.0013141, -0.0267743, -0.2576543, 249.0;
nan, 0.0013152, -0.0267113, -0.2576499, 249.0;
nan, 0.0013153, -0.0267588, -0.2576761, 249.0;
nan, 0.0013233, -0.0267286, -0.2577029, 249.0;
nan, 0.0013223, -0.0267022, -0.2577871, 249.0;
nan, 0.0013216, -0.0267412, -0.2578056, 250.0;
nan, 0.0013157, -0.0266994, -0.2578434, 250.0;
nan, 0.0013221, -0.0267789, -0.2578573, 249.0;
nan, 0.0013311, -0.0268539, -0.2578928, 250.0;
nan, 0.0013208, -0.0267700, -0.2579421, 250.0;
nan, 0.0013288, -0.0267681, -0.2579677, 249.0;
nan, 0.0013351, -0.0268206, -0.2579928, 249.0;
nan, 0.0013289, -0.0268821, -0.2580263, 249.0;
nan, 0.0013191, -0.0269760, -0.2580822, 249.0;
nan, 0.0013359, -0.0269790, -0.2580902, 249.0;
nan, 0.0013505, -0.0270105, -0.2581270, 250.0;
nan, 0.0013386, -0.0270057, -0.2581873, 249.0;
nan, 0.0013324, -0.0268591, -0.2582066, 249.0;
nan, 0.0013280, -0.0268741, -0.2582171, 249.0;
nan, 0.0013296, -0.0269460, -0.2582248, 249.0;
nan, 0.0013249, -0.0268931, -0.2582264, 249.0;
nan, 0.0013363, -0.0268288, -0.2583410, 250.0;
nan, 0.0013386, -0.0267962, -0.2583782, 249.0;
nan, 0.0013379, -0.0268269, -0.2583801, 250.0;
nan, 0.0013398, -0.0269297, -0.2583821, 249.0;
nan, 0.0013466, -0.0268965, -0.2583914, 250.0;
nan, 0.0013402, -0.0267935, -0.2584284, 249.0;
nan, 0.0013423, -0.0268563, -0.2584541, 249.0;
nan, 0.0013366, -0.0268654, -0.2585021, 250.0;
nan, 0.0013376, -0.0267772, -0.2585257, 249.0;
nan, 0.0013374, -0.0267884, -0.2585409, 249.0;
nan, 0.0013350, -0.0267523, -0.2585780, 249.0;
nan, 0.0013352, -0.0268559, -0.2585742, 250.0;
nan, 0.0013342, -0.0268101, -0.2586179, 250.0;
nan, 0.0013354, -0.0267367, -0.2586444, 249.0;
nan, 0.0013398, -0.0267450, -0.2586807, 249.0;
nan, 0.0013314, -0.0267564, -0.2586954, 249.0;
nan, 0.0013384, -0.0267185, -0.2587018, 249.0;
nan, 0.0013454, -0.0267569, -0.2587125, 249.0;
nan, 0.0013510, -0.0267247, -0.2587188, 249.0;
nan, 0.0014310, -0.0266551, -0.2587894, 250.0;
nan, 0.0014475, -0.0266612, -0.2587850, 250.0;
nan, 0.0014047, -0.0266882, -0.2587852, 249.0;
nan, 0.0014216, -0.0267650, -0.2587828, 250.0;
nan, 0.0014610, -0.0260301, -0.2589266, 249.0;
nan, 0.0014177, -0.0258916, -0.2589380, 249.0;
nan, 0.0013896, -0.0259642, -0.2589204, 250.0;
nan, 0.0013650, -0.0259118, -0.2589482, 249.0;
nan, 0.0013340, -0.0260453, -0.2589341, 250.0;
nan, 0.0013255, -0.0260953, -0.2589200, 249.0;
nan, 0.0012756, -0.0260417, -0.2589270, 249.0;
nan, 0.0013278, -0.0258411, -0.2589391, 250.0;
nan, 0.0013132, -0.0258466, -0.2589581, 249.0;
nan, 0.0012925, -0.0258237, -0.2589600, 250.0;
nan, 0.0012182, -0.0259418, -0.2589792, 249.0;
nan, 0.0012579, -0.0257973, -0.2589691, 249.0;
nan, 0.0012684, -0.0260311, -0.2590089, 250.0;
nan, 0.0012422, -0.0258880, -0.2590450, 249.0;
nan, 0.0011152, -0.0259290, -0.2590395, 249.0;
nan, 0.0012359, -0.0258017, -0.2590589, 249.0;
nan, 0.0012786, -0.0259717, -0.2590574, 250.0;
nan, 0.0011063, -0.0259137, -0.2590807, 246.0;
nan, 0.0012095, -0.0259593, -0.2590992, 249.0;
nan, 0.0011960, -0.0259360, -0.2591053, 248.0;
nan, 0.0012168, -0.0259972, -0.2591162, 249.0;
nan, 0.0011437, -0.0260352, -0.2591393, 249.0;
nan, 0.0011078, -0.0260608, -0.2591661, 250.0;
nan, 0.0011023, -0.0262216, -0.2591640, 250.0;
nan, 0.0010479, -0.0260189, -0.2591860, 250.0;
nan, 0.0010915, -0.0260429, -0.2592008, 249.0;
nan, 0.0010429, -0.0261678, -0.2592168, 250.0;
nan, 0.0010793, -0.0261099, -0.2592220, 250.0;
nan, 0.0011007, -0.0262371, -0.2592238, 249.0;
nan, 0.0010339, -0.0261176, -0.2592367, 249.0;
nan, 0.0010910, -0.0261819, -0.2592579, 249.0;
nan, 0.0010379, -0.0262280, -0.2593178, 249.0;
nan, 0.0009867, -0.0262896, -0.2593247, 249.0;
nan, 0.0009038, -0.0263183, -0.2593327, 250.0;
nan, 0.0009961, -0.0264320, -0.2593518, 250.0;
nan, 0.0010248, -0.0265762, -0.2593843, 249.0;
nan, 0.0010247, -0.0264576, -0.2594126, 250.0;
nan, 0.0010283, -0.0265476, -0.2594492, 249.0;
nan, 0.0010252, -0.0264630, -0.2594678, 249.0;
nan, 0.0010556, -0.0266342, -0.2595108, 249.0;
nan, 0.0010653, -0.0265989, -0.2595191, 250.0;
nan, 0.0010753, -0.0265845, -0.2595113, 250.0;
nan, 0.0010904, -0.0266492, -0.2595235, 249.0;
nan, 0.0011432, -0.0267278, -0.2595632, 250.0;
nan, 0.0011373, -0.0268958, -0.2595857, 250.0;
nan, 0.0011725, -0.0269025, -0.2595947, 249.0;
nan, 0.0011763, -0.0268687, -0.2596100, 250.0;
