13.6605, 1;
0.0618974, 1;
0.0620379, 1;
0.0641063, 1;
0.061635, 1;
0.0608721, 1;
0.0599304, 1;
0.0629658, 1;
0.0629929, 1;
0.0627966, 1;
0.0600165, 1;
0.0599545, 1;
0.06292, 1;
0.063963, 1;
0.0609674, 1;
0.0620673, 1;
0.0608634, 1;
0.078137, 1;
0.0610015, 1;
0.0627316, 1;
0.0627395, 1;
0.0601874, 1;
0.0609174, 1;
0.0616087, 1;
0.0613717, 1;
0.0605604, 1;
0.0609446, 1;
0.0630976, 1;
0.0641098, 1;
0.0605775, 1;
0.0598944, 1;
0.0599544, 1;
0.0630363, 1;
0.0644364, 1;
0.0594127, 1;
0.0611906, 1;
0.0597532, 1;
0.0598854, 1;
0.0602632, 1;
0.0596501, 1;
0.0629754, 1;
0.063027, 1;
0.0628776, 1;
0.0641025, 1;
0.0637284, 1;
0.0619691, 1;
0.063921, 1;
0.0642225, 1;
0.0638749, 1;
0.203672, 2;
0.0599512, 2;
0.0599433, 2;
0.0620239, 2;
0.0610613, 2;
0.0768504, 2;
0.0607615, 2;
0.0766497, 2;
0.0651377, 2;
0.0766527, 2;
0.0639195, 2;
0.0768994, 2;
0.0627086, 2;
0.0768249, 2;
0.0632458, 2;
0.0775342, 2;
0.0639094, 2;
0.0802629, 2;
0.0610804, 2;
0.0620884, 2;
0.0617331, 2;
0.0641941, 2;
0.060747, 2;
0.0619349, 2;
0.0619848, 2;
0.0639418, 2;
0.0620602, 2;
0.0607943, 2;
0.0608919, 2;
0.0620204, 2;
0.0599979, 2;
0.05984, 2;
0.0631117, 2;
0.0617933, 2;
0.0609843, 2;
0.0609462, 2;
0.0612214, 2;
0.0606266, 2;
0.0611508, 2;
0.0638798, 2;
0.0638723, 2;
0.0640076, 2;
0.0619569, 2;
0.059839, 2;
0.0619557, 2;
0.0609605, 2;
0.0620917, 2;
0.0610818, 2;
0.0636495, 2;
0.0629324, 2;
0.0629647, 2;
0.064859, 2;
0.0589863, 2;
0.0610229, 2;
0.059878, 2;
0.0629672, 2;
0.0640126, 2;
0.0608376, 2;
0.0620039, 2;
0.0609119, 2;
0.0643608, 2;
0.0615747, 2;
0.0619158, 2;
0.0609164, 2;
0.0621514, 2;
0.0628145, 2;
0.0638331, 2;
0.0642418, 2;
0.059454, 2;
0.0608461, 2;
0.0609805, 2;
0.0775743, 2;
0.0620557, 2;
0.0798713, 2;
0.0621896, 2;
0.0605714, 2;
0.0607614, 2;
0.077742, 2;
