0.272572, 1;
0.0620514, 1;
0.0599066, 1;
0.0636211, 1;
0.0613835, 1;
0.0607738, 1;
0.0619717, 1;
0.0621342, 1;
0.0604411, 1;
0.0612434, 1;
0.0616841, 1;
0.0613501, 1;
0.0612666, 1;
0.0611505, 1;
0.0613196, 1;
0.0615648, 1;
0.0603436, 1;
0.0611893, 1;
0.0634316, 1;
0.062025, 1;
0.0615785, 1;
0.0608708, 1;
0.0624047, 1;
0.062332, 1;
0.0616722, 1;
0.0607807, 1;
0.0613835, 1;
0.0611642, 1;
0.0617085, 1;
0.0593125, 1;
0.0616682, 1;
0.0618367, 1;
0.061076, 1;
0.0610862, 1;
0.0621429, 1;
0.0606141, 1;
0.0606787, 1;
0.0617558, 1;
0.0628443, 1;
0.0619795, 1;
0.0619828, 1;
0.0614305, 1;
0.063638, 1;
0.0597718, 1;
0.0627394, 1;
0.0629436, 1;
0.0613228, 1;
0.0610984, 1;
0.0614985, 1;
0.0618764, 1;
0.0610902, 1;
0.0633989, 1;
0.0604866, 1;
0.0608104, 1;
0.0619122, 1;
0.0607659, 1;
0.0616311, 1;
0.0632954, 1;
0.0616234, 1;
0.0592943, 1;
0.0608171, 1;
0.0633559, 1;
0.0605679, 1;
0.0623469, 1;
0.0630573, 1;
0.0615711, 1;
0.0605439, 1;
0.0598368, 1;
0.0622987, 1;
0.0630982, 1;
0.0596549, 1;
0.0600589, 1;
0.0621268, 1;
0.062544, 1;
0.0610213, 1;
0.0612026, 1;
0.0632589, 1;
0.0606946, 1;
0.0613092, 1;
0.0599946, 1;
0.0615136, 1;
0.062387, 1;
0.0603854, 1;
0.0613218, 1;
0.062716, 1;
0.0621809, 1;
0.0593939, 1;
0.0620985, 1;
0.0621779, 1;
0.0607307, 1;
0.0595763, 1;
0.0629854, 1;
0.0624218, 1;
0.0615157, 1;
0.0599934, 1;
0.0629241, 1;
0.0621855, 1;
0.0602354, 1;
0.0612871, 1;
0.0634093, 1;
0.0619662, 1;
0.0610989, 1;
0.061074, 1;
0.0629933, 1;
0.0609883, 1;
0.0600699, 1;
0.0633178, 1;
0.0615066, 1;
0.0609135, 1;
0.0603334, 1;
0.0619149, 1;
0.0617996, 1;
0.0606437, 1;
0.062188, 1;
0.0635028, 1;
0.0629774, 1;
0.0616972, 1;
0.0609157, 1;
0.0601753, 1;
0.0616902, 1;
0.0615677, 1;
0.0619108, 1;
0.0621642, 1;
0.0619204, 1;
0.059984, 1;
0.058938, 1;
0.0618921, 1;
0.0629873, 1;
0.0608653, 1;
0.0608964, 1;
0.0621859, 1;
0.0602534, 1;
0.0599825, 1;
0.107752, 2;
0.0610343, 2;
0.0622967, 2;
0.0753143, 3;
0.0624635, 3;
0.0619777, 3;
0.0609327, 3;
0.0621498, 3;
0.0610644, 3;
0.06284, 3;
0.0599866, 3;
0.061835, 3;
0.0601124, 3;
0.0602685, 3;
0.0599068, 3;
0.0621402, 3;
0.0619334, 3;
0.0608356, 3;
0.0609393, 3;
0.0609158, 3;
0.0620898, 3;
0.0610659, 3;
0.0605564, 3;
0.0617654, 3;
0.0632513, 3;
0.0602622, 3;
0.0611345, 3;
0.061466, 3;
0.0630828, 3;
0.0615144, 3;
0.0619731, 3;
0.0614936, 3;
0.0633669, 3;
0.0610455, 3;
0.0621551, 3;
0.0617254, 3;
0.0608965, 3;
0.0599673, 3;
0.0608397, 3;
0.0623712, 3;
0.0617311, 3;
0.0605953, 3;
0.0633123, 3;
0.0625641, 3;
0.0597528, 3;
0.0608532, 3;
0.0619362, 3;
0.0600883, 3;
0.0611908, 3;
0.0606519, 3;
0.0627943, 3;
0.0616821, 3;
0.0607806, 3;
0.0610848, 3;
0.0619105, 3;
0.0620543, 3;
0.0608775, 3;
0.0615817, 3;
0.0612473, 3;
0.0613408, 3;
0.061102, 3;
0.0604987, 3;
0.0629579, 3;
0.0622737, 3;
0.0608668, 3;
0.062763, 3;
0.0615485, 3;
0.0609568, 3;
0.0602159, 3;
0.063856, 3;
0.0630003, 3;
0.0597462, 3;
0.0613992, 3;
0.0634093, 3;
0.0619504, 3;
0.0612769, 3;
0.0629898, 3;
0.0633617, 3;
0.0625944, 3;
0.0610258, 3;
0.0630696, 3;
0.06142, 3;
0.0614118, 3;
0.0626983, 3;
0.0609006, 3;
0.063181, 3;
0.0613281, 3;
0.0607354, 3;
0.0610015, 3;
0.0631043, 3;
0.0610324, 3;
0.0618261, 3;
0.0610585, 3;
0.0614288, 3;
0.0598738, 3;
0.0618278, 3;
0.0608469, 3;
0.0622774, 3;
0.0614935, 3;
0.0632109, 3;
0.0628099, 3;
0.062953, 3;
0.0608524, 3;
0.0618979, 3;
0.0625703, 3;
0.0602772, 3;
0.0603372, 3;
