-0.0016222,-0.000100132, -8.9403e-05, -8.29051e-05, 8.29051e-05, 6.13854e-13
-0.00163841,-0.000124551, -0.000110577, -0.000102105, 0.000102105, 9.18184e-13
-0.00164779,-0.000152908, -0.00013497, -0.000124079, 0.000124079, 1.34971e-12
-0.0016547,-0.000185441, -0.000162722, -0.000148905, 0.000148905, 1.9521e-12
-0.00165741,-0.000222334, -0.000193922, -0.000176607, 0.000176607, 2.78086e-12
-0.00167449,-0.000263716, -0.000228605, -0.000207156, 0.000207156, 3.90561e-12
-0.00177757,-0.000309649, -0.000266743, -0.00024046, 0.00024046, 5.41266e-12
-0.00188605,-0.000360126, -0.000308246, -0.000276367, 0.000276367, 7.40781e-12
-0.00188025,-0.000415063, -0.000352959, -0.000314662, 0.000314662, 1.00195e-11
-0.00183082,-0.000474299, -0.000400663, -0.00035507, 0.00035507, 1.34019e-11
-0.00175905,-0.000537596, -0.000451074, -0.000397262, 0.000397262, 1.77386e-11
-0.00173728,-0.00060464, -0.000503853, -0.000440854, 0.000440854, 2.32463e-11
-0.00169452,-0.00067504, -0.000558606, -0.000485418, 0.000485418, 3.01783e-11
-0.00155131,-0.000748341, -0.000614891, -0.000530489, 0.000530489, 3.88286e-11
-0.00149997,-0.000824023, -0.000672232, -0.000575573, 0.000575573, 4.95361e-11
-0.00147851,-0.000901514, -0.000730124, -0.000620161, 0.000620161, 6.2688e-11
-0.00161926,-0.0009802, -0.000788042, -0.000663734, 0.000663734, 7.87243e-11
-0.00164119,-0.00105943, -0.000845458, -0.000705779, 0.000705779, 9.81413e-11
-0.00164914,-0.00113854, -0.000901847, -0.000745797, 0.000745797, 1.21495e-10
-0.00165145,-0.00121685, -0.000956699, -0.000783318, 0.000783318, 1.49407e-10
-0.00165939,-0.00129368, -0.00100953, -0.000817903, 0.000817903, 1.82563e-10
-0.00176048,-0.00136837, -0.0010599, -0.000849164, 0.000849164, 2.21721e-10
-0.00167537,-0.00144028, -0.0011074, -0.000876761, 0.000876761, 2.6771e-10
-0.00187755,-0.00150882, -0.00115168, -0.000900419, 0.000900419, 3.21437e-10
-0.00188788,-0.00157343, -0.00119246, -0.000919925, 0.000919925, 3.83882e-10
-0.0018429,-0.00163361, -0.00122951, -0.000935137, 0.000935137, 4.56109e-10
-0.0017666,-0.00168893, -0.00126267, -0.000945986, 0.000945986, 5.39256e-10
-0.00175134,-0.00173903, -0.00129187, -0.000952475, 0.000952475, 6.34548e-10
-0.00173569,-0.0017836, -0.0013171, -0.000954679, 0.000954679, 7.43287e-10
-0.00153311,-0.00182244, -0.00133841, -0.000952744, 0.000952744, 8.66857e-10
-0.00149878,-0.00185541, -0.00135594, -0.000946884, 0.000946884, 1.00672e-09
-0.00145562,-0.00188246, -0.00136989, -0.000937374, 0.000937374, 1.16443e-09
-0.0016102,-0.00190362, -0.00138051, -0.000924548, 0.000924548, 1.3416e-09
-0.00160933,-0.001919, -0.00138812, -0.000908789, 0.000908789, 1.53993e-09
-0.00163293,-0.00192877, -0.0013931, -0.000890522, 0.000890522, 1.76121e-09
-0.00162927,-0.0019332, -0.00139585, -0.000870207, 0.000870207, 2.00726e-09
-0.00164954,-0.00193259, -0.00139681, -0.000848329, 0.000848329, 2.28002e-09
-0.00168045,-0.00192734, -0.00139646, -0.000825386, 0.000825386, 2.58148e-09
-0.00168633,-0.00191786, -0.00139528, -0.000801882, 0.000801882, 2.91367e-09
-0.00190155,-0.00190463, -0.00139375, -0.000778316, 0.000778316, 3.27871e-09
-0.00190655,-0.00188815, -0.00139236, -0.000755171, 0.000755171, 3.67878e-09
-0.00186777,-0.00186893, -0.00139158, -0.000732906, 0.000732906, 4.1161e-09
-0.00176938,-0.00184752, -0.00139186, -0.000711948, 0.000711948, 4.59296e-09
-0.00176167,-0.00182445, -0.0013936, -0.00069268, 0.00069268, 5.11168e-09
-0.00174054,-0.00180026, -0.00139717, -0.000675438, 0.000675438, 5.67466e-09
-0.00151372,-0.00177548, -0.00140291, -0.000660505, 0.000660505, 6.28432e-09
-0.00182199,-0.00175058, -0.00141108, -0.000648105, 0.000648105, 6.94314e-09
-0.00173124,-0.00172605, -0.00142189, -0.0006384, 0.0006384, 7.65362e-09
-0.00157873,-0.00170231, -0.0014355, -0.000631489, 0.000631489, 8.41833e-09
-0.00149806,-0.00167976, -0.00145201, -0.000627408, 0.000627408, 9.23986e-09
-0.00142686,-0.00165874, -0.00147144, -0.000626128, 0.000626128, 1.01208e-08
-0.00178266,-0.00163954, -0.00149376, -0.000627561, 0.000627561, 1.10639e-08
-0.00158302,-0.00162243, -0.00151888, -0.00063156, 0.00063156, 1.20719e-08
-0.00160106,-0.00160758, -0.00154665, -0.000637924, 0.000637924, 1.31474e-08
-0.00160742,-0.00159514, -0.00157687, -0.000646402, 0.000646402, 1.42932e-08
-0.00166464,-0.00158521, -0.00160928, -0.000656699, 0.000656699, 1.55123e-08
-0.00167171,-0.00157783, -0.0016436, -0.000668482, 0.000668482, 1.68074e-08
-0.0016768,-0.00157299, -0.00167948, -0.000681384, 0.000681384, 1.81813e-08
-0.00191847,-0.00157064, -0.00171655, -0.000695016, 0.000695016, 1.96372e-08
-0.0019424,-0.00157069, -0.00175443, -0.000708968, 0.000708968, 2.11778e-08
-0.00195551,-0.00157299, -0.0017927, -0.000722818, 0.000722818, 2.28063e-08
-0.00171995,-0.00157738, -0.00183092, -0.000736142, 0.000736142, 2.45257e-08
-0.00178576,-0.00158367, -0.00186867, -0.000748516, 0.000748516, 2.6339e-08
-0.00173489,-0.00159162, -0.00190551, -0.000759528, 0.000759528, 2.82495e-08
-0.00158087,-0.00160099, -0.00194101, -0.000768779, 0.000768779, 3.02603e-08
-0.00148773,-0.00161152, -0.00197477, -0.000775896, 0.000775896, 3.23746e-08
-0.00140802,-0.00162295, -0.0020064, -0.000780534, 0.000780534, 3.45956e-08
-0.00174602,-0.001635, -0.00203552, -0.000782381, 0.000782381, 3.69268e-08
-0.00157428,-0.00164741, -0.00206182, -0.000781166, 0.000781166, 3.93714e-08
-0.0015955,-0.00165992, -0.00208499, -0.00077666, 0.00077666, 4.19329e-08
-0.00179505,-0.00167228, -0.0021048, -0.000768683, 0.000768683, 4.46146e-08
-0.00173529,-0.00168426, -0.00212103, -0.000757102, 0.000757102, 4.74202e-08
-0.00151165,-0.00169565, -0.00213352, -0.000741835, 0.000741835, 5.03531e-08
-0.0014747,-0.00170627, -0.00214217, -0.000722853, 0.000722853, 5.34169e-08
-0.00140707,-0.00171596, -0.00214691, -0.000700174, 0.000700174, 5.66152e-08
-0.00178544,-0.00172458, -0.00214775, -0.000673866, 0.000673866, 5.99516e-08
-0.00156283,-0.00173203, -0.0021447, -0.000644046, 0.000644046, 6.34299e-08
-0.00158302,-0.00173824, -0.00213787, -0.000610871, 0.000610871, 6.70536e-08
-0.00159478,-0.00174316, -0.00212736, -0.00057454, 0.00057454, 7.08267e-08
-0.0016439,-0.00174676, -0.00211336, -0.000535288, 0.000535288, 7.47527e-08
-0.00166154,-0.00174906, -0.00209605, -0.000493381, 0.000493381, 7.88356e-08
-0.00165868,-0.00175007, -0.00207568, -0.000449112, 0.000449112, 8.3079e-08
-0.00191092,-0.00174985, -0.0020525, -0.000402793, 0.000402793, 8.74868e-08
-0.00194065,-0.00174846, -0.0020268, -0.000354754, 0.000354754, 9.20628e-08
-0.00196489,-0.00174598, -0.00199887, -0.000305337, 0.000305337, 9.68108e-08
-0.00166066,-0.00174252, -0.00196902, -0.000254888, 0.000254888, 1.01735e-07
-0.0017879,-0.00173817, -0.00193758, -0.000203755, 0.000203755, 1.06838e-07
-0.00173243,-0.00173304, -0.00190488, -0.000152284, 0.000152284, 1.12125e-07
-0.00152119,-0.00172726, -0.00187123, -0.000100813, 0.000100813, 1.17599e-07
-0.00147986,-0.00172094, -0.00183696, -4.96702e-05, 4.96702e-05, 1.23264e-07
-0.00141303,-0.0017142, -0.00180238, 8.29261e-07, 8.29261e-07, 1.29123e-07
-0.00180618,-0.00170717, -0.00176779, 5.03863e-05, 5.03863e-05, 1.35181e-07
-0.00157674,-0.00169996, -0.0017335, 9.87196e-05, 9.87196e-05, 1.41441e-07
-0.00160146,-0.00169268, -0.00169978, 0.000145568, 0.000145568, 1.47907e-07
-0.00171431,-0.00168545, -0.00166689, 0.00019069, 0.00019069, 1.54581e-07
-0.00155727,-0.00167837, -0.00163508, 0.000233869, 0.000233869, 1.61469e-07
-0.00154686,-0.00167153, -0.00160458, 0.000274909, 0.000274909, 1.68572e-07
-0.00158842,-0.00166504, -0.00157558, 0.000313641, 0.000313641, 1.75896e-07
-0.00159232,-0.00165896, -0.00154829, 0.000349921, 0.000349921, 1.83443e-07
-0.00161203,-0.00165337, -0.00152286, 0.000383629, 0.000383629, 1.91217e-07
-0.00165502,-0.00164833, -0.00149943, 0.000414673, 0.000414673, 1.99221e-07
-0.00166297,-0.00164389, -0.00147811, 0.000442987, 0.000442987, 2.07459e-07
-0.00192054,-0.0016401, -0.001459, 0.000468529, 0.000468529, 2.15935e-07
-0.00195336,-0.00163698, -0.00144217, 0.000491284, 0.000491284, 2.24652e-07
-0.00191609,-0.00163453, -0.00142764, 0.000511264, 0.000511264, 2.33613e-07
-0.00181357,-0.00163278, -0.00141545, 0.000528503, 0.000528503, 2.42822e-07
-0.00178941,-0.00163169, -0.00140558, 0.000543058, 0.000543058, 2.52283e-07
-0.00175563,-0.00163126, -0.00139801, 0.000555008, 0.000555008, 2.61999e-07
-0.00148495,-0.00163145, -0.00139268, 0.000564452, 0.000564452, 2.71974e-07
-0.00144164,-0.00163221, -0.00138954, 0.000571505, 0.000571505, 2.82211e-07
-0.00137679,-0.0016335, -0.00138849, 0.000576299, 0.000576299, 2.92714e-07
-0.00156204,-0.00163526, -0.00138944, 0.000578974, 0.000578974, 3.03487e-07
-0.00154885,-0.00163741, -0.00139227, 0.000579685, 0.000579685, 3.14533e-07
-0.00157626,-0.00163991, -0.00139686, 0.000578589, 0.000578589, 3.25856e-07
-0.00158946,-0.00164267, -0.00140309, 0.000575849, 0.000575849, 3.3746e-07
-0.00195559,-0.00164564, -0.00141082, 0.000571631, 0.000571631, 3.49348e-07
-0.0017368,-0.00164875, -0.00141992, 0.000566099, 0.000566099, 3.61523e-07
-0.00155719,-0.00165193, -0.00143025, 0.000559417, 0.000559417, 3.73991e-07
-0.00157253,-0.00165513, -0.00144167, 0.000551744, 0.000551744, 3.86754e-07
-0.00158246,-0.00165829, -0.00145405, 0.000543236, 0.000543236, 3.99816e-07
-0.00162832,-0.00166137, -0.00146725, 0.000534045, 0.000534045, 4.13181e-07
-0.00165439,-0.00166431, -0.00148114, 0.000524315, 0.000524315, 4.26853e-07
-0.00165502,-0.00166708, -0.00149559, 0.000514185, 0.000514185, 4.40835e-07
-0.00191164,-0.00166965, -0.00151049, 0.000503788, 0.000503788, 4.55132e-07
-0.00194796,-0.00167199, -0.0015257, 0.000493249, 0.000493249, 4.69747e-07
-0.00196886,-0.00167407, -0.00154112, 0.000482685, 0.000482685, 4.84683e-07
-0.00166845,-0.00167587, -0.00155664, 0.000472208, 0.000472208, 4.99946e-07
-0.00177868,-0.00167738, -0.00157214, 0.000461922, 0.000461922, 5.15538e-07
-0.00172146,-0.00167859, -0.00158754, 0.000451921, 0.000451921, 5.31463e-07
-0.00149282,-0.00167949, -0.00160274, 0.000442294, 0.000442294, 5.47725e-07
-0.00146365,-0.00168008, -0.00161766, 0.00043312, 0.00043312, 5.64328e-07
-0.00139403,-0.00168037, -0.0016322, 0.000424469, 0.000424469, 5.81276e-07
-0.00175317,-0.00168036, -0.00164631, 0.000416404, 0.000416404, 5.98573e-07
-0.00155147,-0.00168007, -0.00165992, 0.000408978, 0.000408978, 6.16222e-07
-0.0015769,-0.00167951, -0.00167297, 0.000402232, 0.000402232, 6.34227e-07
-0.0015854,-0.00167871, -0.00168542, 0.0003962, 0.0003962, 6.52592e-07
-0.00163039,-0.00167769, -0.00169722, 0.000390909, 0.000390909, 6.71321e-07
-0.00165176,-0.00167649, -0.00170835, 0.000386372, 0.000386372, 6.90418e-07
-0.00165296,-0.00167514, -0.00171879, 0.000382599, 0.000382599, 7.09885e-07
-0.00173815,-0.00167368, -0.00172851, 0.00037959, 0.00037959, 7.29728e-07
-0.00161163,-0.00167215, -0.00173751, 0.000377339, 0.000377339, 7.4995e-07
-0.00165073,-0.00167059, -0.00174579, 0.000375838, 0.000375838, 7.70554e-07
-0.00165311,-0.00166903, -0.00175334, 0.000375071, 0.000375071, 7.91545e-07
-0.00190147,-0.00166752, -0.00176016, 0.000375021, 0.000375021, 8.12926e-07
-0.00194637,-0.00166608, -0.00176625, 0.000375671, 0.000375671, 8.34701e-07
-0.00195265,-0.00166475, -0.00177163, 0.000376999, 0.000376999, 8.56873e-07
-0.00174085,-0.00166355, -0.0017763, 0.000378987, 0.000378987, 8.79447e-07
-0.00179005,-0.0016625, -0.00178026, 0.000381612, 0.000381612, 9.02425e-07
-0.00174888,-0.00166161, -0.00178353, 0.000384856, 0.000384856, 9.25813e-07
-0.00147947,-0.00166089, -0.0017861, 0.000388698, 0.000388698, 9.49612e-07
-0.0014507,-0.00166035, -0.00178799, 0.000393119, 0.000393119, 9.73828e-07
-0.00137742,-0.00165999, -0.0017892, 0.000398097, 0.000398097, 9.98463e-07
-0.0016373,-0.00165979, -0.00178974, 0.000403611, 0.000403611, 1.02352e-06
-0.00153414,-0.00165976, -0.00178962, 0.000409637, 0.000409637, 1.04901e-06
-0.00154948,-0.00165987, -0.00178886, 0.000416147, 0.000416147, 1.07492e-06
-0.0015769,-0.00166012, -0.00178748, 0.000423114, 0.000423114, 1.10127e-06
-0.00161131,-0.00166049, -0.00178549, 0.000430503, 0.000430503, 1.12806e-06
-0.00164318,-0.00166098, -0.00178293, 0.000438279, 0.000438279, 1.15529e-06
-0.00164747,-0.00166157, -0.00177982, 0.000446401, 0.000446401, 1.18297e-06
-0.0018936,-0.00166224, -0.0017762, 0.000454828, 0.000454828, 1.21109e-06
-0.00194089,-0.00166299, -0.0017721, 0.000463514, 0.000463514, 1.23967e-06
-0.00193493,-0.0016638, -0.00176757, 0.000472413, 0.000472413, 1.2687e-06
-0.00164994,-0.00166467, -0.00176264, 0.000481478, 0.000481478, 1.29819e-06
-0.00190139,-0.00166557, -0.00175736, 0.000490661, 0.000490661, 1.32815e-06
-0.00194112,-0.0016665, -0.00175177, 0.000499916, 0.000499916, 1.35857e-06
-0.00191561,-0.00166744, -0.00174591, 0.000509198, 0.000509198, 1.38946e-06
-0.00178234,-0.00166838, -0.00173982, 0.000518462, 0.000518462, 1.42083e-06
-0.00177956,-0.0016693, -0.00173354, 0.000527664, 0.000527664, 1.45267e-06
-0.00174538,-0.00167019, -0.00172712, 0.000536764, 0.000536764, 1.485e-06
-0.00147414,-0.00167103, -0.00172059, 0.000545721, 0.000545721, 1.51781e-06
-0.00142972,-0.00167181, -0.001714, 0.000554495, 0.000554495, 1.55111e-06
-0.00136065,-0.00167252, -0.00170739, 0.000563046, 0.000563046, 1.5849e-06
-0.0015622,-0.00167315, -0.0017008, 0.000571336, 0.000571336, 1.61919e-06
-0.00153144,-0.0016737, -0.00169426, 0.000579322, 0.000579322, 1.65397e-06
-0.0015618,-0.00167417, -0.00168784, 0.000586965, 0.000586965, 1.68926e-06
-0.00158207,-0.00167457, -0.00168158, 0.000594221, 0.000594221, 1.72506e-06
-0.00159709,-0.0016749, -0.00167552, 0.00060105, 0.00060105, 1.76136e-06
-0.00163968,-0.00167519, -0.00166971, 0.000607409, 0.000607409, 1.79818e-06
-0.00165455,-0.00167544, -0.0016642, 0.000613258, 0.000613258, 1.83552e-06
-0.00190632,-0.00167569, -0.00165904, 0.000618559, 0.000618559, 1.87338e-06
-0.00194232,-0.00167596, -0.00165427, 0.000623281, 0.000623281, 1.91176e-06
-0.00192881,-0.00167627, -0.00164993, 0.000627392, 0.000627392, 1.95068e-06
-0.0017732,-0.00167664, -0.00164605, 0.000630874, 0.000630874, 1.99012e-06
-0.0015866,-0.0016771, -0.00164266, 0.000633711, 0.000633711, 2.0301e-06
-0.00192483,-0.00167764, -0.00163978, 0.000635898, 0.000635898, 2.07062e-06
-0.00194558,-0.0016783, -0.00163741, 0.000637438, 0.000637438, 2.11169e-06
-0.00177693,-0.00167907, -0.00163555, 0.000638345, 0.000638345, 2.1533e-06
-0.00177654,-0.00167995, -0.0016342, 0.000638639, 0.000638639, 2.19546e-06
-0.00171971,-0.00168093, -0.00163333, 0.000638349, 0.000638349, 2.23818e-06
-0.00158151,-0.001682, -0.00163292, 0.000637512, 0.000637512, 2.28145e-06
-0.001465,-0.00168315, -0.00163294, 0.000636169, 0.000636169, 2.32529e-06
-0.00138418,-0.00168436, -0.00163336, 0.000634366, 0.000634366, 2.3697e-06
-0.00166909,-0.0016856, -0.00163413, 0.000632151, 0.000632151, 2.41467e-06
-0.00154495,-0.00168686, -0.00163521, 0.000629574, 0.000629574, 2.46022e-06
-0.00156291,-0.00168812, -0.00163656, 0.000626684, 0.000626684, 2.50634e-06
-0.00157722,-0.00168934, -0.00163814, 0.000623527, 0.000623527, 2.55305e-06
-0.00161695,-0.00169053, -0.00163991, 0.000620148, 0.000620148, 2.60034e-06
-0.00162284,-0.00169165, -0.00164182, 0.000616589, 0.000616589, 2.64822e-06
-0.00163547,-0.0016927, -0.00164386, 0.000612886, 0.000612886, 2.6967e-06
-0.00186022,-0.00169368, -0.00164598, 0.000609073, 0.000609073, 2.74577e-06
-0.0019269,-0.00169457, -0.00164816, 0.000605181, 0.000605181, 2.79544e-06
-0.0019447,-0.00169538, -0.00165038, 0.000601235, 0.000601235, 2.84571e-06
-0.00181627,-0.00169609, -0.0016526, 0.00059726, 0.00059726, 2.89659e-06
-0.00178655,-0.00169672, -0.00165482, 0.000593278, 0.000593278, 2.94809e-06
-0.00172512,-0.00169725, -0.001657, 0.000589309, 0.000589309, 3.0002e-06
-0.00159756,-0.0016977, -0.00165913, 0.000585372, 0.000585372, 3.05293e-06
-0.00146429,-0.00169806, -0.00166119, 0.000581485, 0.000581485, 3.10628e-06
-0.00156291,-0.00169832, -0.00166317, 0.000577663, 0.000577663, 3.16026e-06
-0.00177399,-0.0016985, -0.00166504, 0.000573922, 0.000573922, 3.21488e-06
-0.0017496,-0.00169858, -0.00166679, 0.000570275, 0.000570275, 3.27012e-06
-0.00148018,-0.00169857, -0.00166842, 0.000566734, 0.000566734, 3.32601e-06
-0.00142344,-0.00169847, -0.0016699, 0.000563306, 0.000563306, 3.38254e-06
-0.00134365,-0.00169828, -0.00167123, 0.000559999, 0.000559999, 3.43971e-06
-0.00153518,-0.00169799, -0.0016724, 0.000556816, 0.000556816, 3.49754e-06
-0.00153033,-0.00169761, -0.00167342, 0.000553755, 0.000553755, 3.55602e-06
-0.00156418,-0.00169715, -0.00167428, 0.000550814, 0.000550814, 3.61516e-06
-0.00157714,-0.00169661, -0.00167498, 0.000547988, 0.000547988, 3.67496e-06
-0.00159415,-0.00169599, -0.00167553, 0.000545267, 0.000545267, 3.73542e-06
-0.00163921,-0.00169531, -0.00167594, 0.000542642, 0.000542642, 3.79656e-06
-0.001647,-0.00169457, -0.00167622, 0.000540101, 0.000540101, 3.85837e-06
-0.00190894,-0.00169378, -0.00167638, 0.000537631, 0.000537631, 3.92085e-06
-0.00193842,-0.00169293, -0.00167643, 0.000535222, 0.000535222, 3.98402e-06
-0.00190409,-0.00169205, -0.00167638, 0.000532863, 0.000532863, 4.04787e-06
-0.00176676,-0.00169111, -0.00167623, 0.000530545, 0.000530545, 4.11241e-06
-0.00177797,-0.00169013, -0.001676, 0.00052826, 0.00052826, 4.17765e-06
-0.0017511,-0.00168909, -0.00167568, 0.000526003, 0.000526003, 4.24357e-06
-0.00147557,-0.00168799, -0.00167528, 0.000523771, 0.000523771, 4.3102e-06
-0.00143186,-0.00168681, -0.00167481, 0.000521563, 0.000521563, 4.37753e-06
-0.00135175,-0.00168555, -0.00167425, 0.000519377, 0.000519377, 4.44557e-06
-0.00155123,-0.00168419, -0.00167361, 0.000517212, 0.000517212, 4.51432e-06
-0.00153335,-0.00168271, -0.0016729, 0.000515066, 0.000515066, 4.58379e-06
-0.0015463,-0.00168111, -0.00167211, 0.000512937, 0.000512937, 4.65397e-06
-0.00147732,-0.00167938, -0.00167125, 0.000510818, 0.000510818, 4.72487e-06
-0.00144609,-0.00167751, -0.00167033, 0.000508699, 0.000508699, 4.79651e-06
-0.00138259,-0.0016755, -0.00166936, 0.000506569, 0.000506569, 4.86887e-06
-0.00171638,-0.00167335, -0.00166836, 0.000504413, 0.000504413, 4.94196e-06
-0.00153621,-0.00167107, -0.00166734, 0.000502211, 0.000502211, 5.01579e-06
-0.00155997,-0.00166867, -0.00166633, 0.000499943, 0.000499943, 5.09036e-06
-0.00157229,-0.00166616, -0.00166535, 0.000497588, 0.000497588, 5.16567e-06
-0.00161282,-0.00166358, -0.00166443, 0.000495122, 0.000495122, 5.24174e-06
-0.00163714,-0.00166092, -0.00166358, 0.000492525, 0.000492525, 5.31855e-06
-0.00163563,-0.00165822, -0.00166284, 0.000489776, 0.000489776, 5.39612e-06
-0.00189265,-0.00165549, -0.00166222, 0.000486858, 0.000486858, 5.47445e-06
-0.00192555,-0.00165276, -0.00166173, 0.000483757, 0.000483757, 5.55353e-06
-0.00194128,-0.00165004, -0.0016614, 0.000480466, 0.000480466, 5.63339e-06
-0.001652,-0.00164735, -0.00166123, 0.000476981, 0.000476981, 5.71401e-06
-0.0017736,-0.00164469, -0.00166121, 0.000473302, 0.000473302, 5.79541e-06
-0.00172027,-0.00164208, -0.00166136, 0.000469437, 0.000469437, 5.87758e-06
-0.00146627,-0.00163952, -0.00166165, 0.000465398, 0.000465398, 5.96053e-06
-0.00143091,-0.00163701, -0.00166209, 0.000461201, 0.000461201, 6.04427e-06
-0.00136455,-0.00163456, -0.00166264, 0.000456864, 0.000456864, 6.12879e-06
-0.0017283,-0.00163216, -0.0016633, 0.000452409, 0.000452409, 6.2141e-06
-0.00153144,-0.00162981, -0.00166404, 0.000447858, 0.000447858, 6.3002e-06
-0.00154964,-0.00162752, -0.00166485, 0.000443234, 0.000443234, 6.3871e-06
-0.00155624,-0.00162527, -0.0016657, 0.000438558, 0.000438558, 6.4748e-06
-0.00146484,-0.00162309, -0.00166657, 0.000433849, 0.000433849, 6.56331e-06
-0.00146699,-0.00162096, -0.00166746, 0.000429123, 0.000429123, 6.65262e-06
-0.0013992,-0.0016189, -0.00166834, 0.000424396, 0.000424396, 6.74274e-06
-0.00132163,-0.00161693, -0.00166921, 0.00041968, 0.00041968, 6.83368e-06
-0.00150887,-0.00161506, -0.00167005, 0.000414983, 0.000414983, 6.92543e-06
-0.00151992,-0.0016133, -0.00167086, 0.000410315, 0.000410315, 7.018e-06
-0.00155052,-0.00161167, -0.00167162, 0.000405682, 0.000405682, 7.11139e-06
-0.00155703,-0.00161019, -0.00167234, 0.00040109, 0.00040109, 7.20561e-06
-0.0015765,-0.00160888, -0.001673, 0.000396549, 0.000396549, 7.30066e-06
-0.00161918,-0.00160775, -0.0016736, 0.000392065, 0.000392065, 7.39655e-06
-0.00162911,-0.00160681, -0.00167411, 0.000387652, 0.000387652, 7.49327e-06
-0.00188645,-0.00160608, -0.00167453, 0.000383324, 0.000383324, 7.59082e-06
-0.0019269,-0.00160554, -0.00167484, 0.0003791, 0.0003791, 7.68922e-06
-0.00186928,-0.00160519, -0.00167501, 0.000375003, 0.000375003, 7.78847e-06
-0.00176581,-0.00160503, -0.001675, 0.00037106, 0.00037106, 7.88856e-06
-0.00175238,-0.00160503, -0.00167479, 0.0003673, 0.0003673, 7.98951e-06
-0.00172702,-0.00160517, -0.00167435, 0.000363758, 0.000363758, 8.09131e-06
-0.00146588,-0.00160542, -0.00167362, 0.000360468, 0.000360468, 8.19396e-06
-0.00140285,-0.00160573, -0.00167257, 0.000357466, 0.000357466, 8.29748e-06
-0.00132839,-0.00160608, -0.00167116, 0.000354785, 0.000354785, 8.40186e-06
-0.00151753,-0.00160642, -0.00166935, 0.000352456, 0.000352456, 8.50711e-06
-0.00152469,-0.00160671, -0.00166711, 0.000350505, 0.000350505, 8.61322e-06
-0.00155417,-0.00160692, -0.00166441, 0.000348951, 0.000348951, 8.72021e-06
-0.00156196,-0.00160701, -0.00166123, 0.000347805, 0.000347805, 8.82806e-06
-0.00192293,-0.00160695, -0.00165756, 0.000347069, 0.000347069, 8.9368e-06
-0.00140341,-0.00160673, -0.0016534, 0.000346734, 0.000346734, 9.04642e-06
-0.00131718,-0.00160633, -0.00164877, 0.000346782, 0.000346782, 9.15692e-06
-0.0015111,-0.00160574, -0.00164367, 0.000347185, 0.000347185, 9.2683e-06
-0.00154662,-0.00160497, -0.00163814, 0.000347907, 0.000347907, 9.38058e-06
-0.00156752,-0.00160402, -0.00163222, 0.000348901, 0.000348901, 9.49374e-06
-0.00156673,-0.00160292, -0.00162596, 0.000350114, 0.000350114, 9.6078e-06
-0.00158199,-0.00160168, -0.0016194, 0.000351489, 0.000351489, 9.72275e-06
-0.0016168,-0.00160034, -0.00161261, 0.000352963, 0.000352963, 9.8386e-06
-0.00166066,-0.00159892, -0.00160566, 0.000354471, 0.000354471, 9.95535e-06
