0.231837, 1;
0.015939, 1;
0.0150315, 1;
0.0149606, 1;
0.014999, 1;
0.0159724, 1;
0.0149963, 1;
0.0149837, 1;
0.0160113, 1;
0.0149921, 1;
0.0150386, 1;
0.0159651, 1;
0.0149392, 1;
0.016016, 1;
0.01497, 1;
0.0150109, 1;
0.0149946, 1;
0.01498, 1;
0.0159736, 1;
0.0160187, 1;
0.0149627, 1;
0.0150049, 1;
0.0159914, 1;
0.015996, 1;
0.0159831, 1;
0.0159755, 1;
0.0149923, 1;
0.0159892, 1;
0.0150221, 1;
0.0159546, 1;
0.0149944, 1;
0.0150038, 1;
0.0159711, 1;
0.0160303, 1;
0.0159521, 1;
0.0150074, 1;
0.0149777, 1;
0.015059, 1;
0.0160212, 1;
0.0148878, 1;
0.0160021, 1;
0.0160774, 1;
0.016062, 1;
0.0158556, 1;
0.0149447, 1;
0.0150176, 1;
0.0160011, 1;
0.0159839, 1;
0.0159638, 1;
0.0149908, 1;
0.0150223, 1;
0.0149722, 1;
0.0150222, 1;
0.0159379, 1;
0.0158145, 1;
0.0159939, 1;
0.0159938, 1;
0.0159847, 1;
0.0150181, 1;
0.0158521, 1;
0.0159852, 1;
0.0159751, 1;
0.0160007, 1;
0.015982, 1;
0.0149534, 1;
0.0150109, 1;
0.0161166, 1;
0.0159822, 1;
0.0159028, 1;
0.0159785, 1;
0.0160351, 1;
0.0159484, 1;
0.0151075, 1;
0.0148434, 1;
0.0161399, 1;
0.0145201, 1;
0.0149976, 1;
0.0541245, 1;
0.0132767, 1;
0.0136408, 1;
0.0155584, 1;
0.0137804, 1;
0.0158253, 1;
0.0158137, 1;
0.0168459, 1;
0.0160624, 1;
0.0163712, 1;
0.0135602, 1;
0.0155002, 1;
0.0145117, 1;
0.0149635, 1;
0.0149879, 1;
0.0150384, 1;
0.0147527, 1;
0.0149937, 1;
0.0150954, 1;
0.0148224, 1;
0.0151579, 1;
0.0159493, 1;
0.0160135, 1;
0.015904, 1;
0.0161272, 1;
0.0158214, 1;
0.0159039, 1;
0.0162024, 1;
0.0350045, 1;
0.0619776, 1;
0.0129991, 1;
0.0170397, 1;
0.0148972, 1;
0.0160072, 1;
0.0209438, 1;
0.0164853, 1;
0.0082276, 1;
0.0239182, 1;
0.0060503, 1;
0.0149997, 1;
0.0149926, 1;
0.0149968, 1;
0.0149501, 1;
0.0150691, 1;
0.0159668, 1;
0.0160203, 1;
0.0153157, 1;
0.0146872, 1;
0.0159228, 1;
0.016082, 1;
0.0159421, 1;
0.0159249, 1;
0.0161011, 1;
0.014859, 1;
0.0150386, 1;
0.0160969, 1;
0.0148587, 1;
0.0160115, 1;
0.0150127, 1;
0.0160906, 1;
0.0158805, 1;
0.0159797, 1;
0.0160212, 1;
0.0160393, 1;
0.0159403, 1;
0.0161142, 1;
0.0152281, 1;
0.0145661, 1;
0.0150067, 1;
0.0159931, 1;
0.0149874, 1;
0.0150021, 1;
0.0160055, 1;
0.0150593, 1;
0.0148923, 1;
0.0160045, 1;
0.0150581, 1;
0.0149024, 1;
0.0160965, 1;
0.0148927, 1;
0.0150282, 1;
0.0149227, 1;
0.0150448, 1;
0.0160149, 1;
0.015973, 1;
0.01595, 1;
0.0160103, 1;
0.0160016, 1;
0.0149283, 1;
0.01528, 1;
0.0157282, 1;
0.0150023, 1;
0.0149672, 1;
0.0160392, 1;
0.0164377, 1;
0.0144336, 1;
0.0158016, 1;
0.0152736, 1;
0.0149641, 1;
0.0152125, 1;
0.0156743, 1;
0.0151015, 1;
0.0147986, 1;
0.0153387, 1;
0.0156375, 1;
0.030001, 2;
0.031046, 2;
0.0314782, 2;
0.0310643, 2;
0.0311703, 2;
0.0300321, 2;
0.0309329, 2;
0.03084, 2;
0.0313257, 2;
0.0325144, 2;
0.031416, 2;
0.030582, 2;
0.0309492, 2;
0.0309316, 2;
0.0299615, 2;
0.0299831, 2;
0.0309412, 2;
0.0298845, 2;
0.0310526, 2;
0.0309044, 2;
0.0298575, 2;
0.0319379, 2;
0.0322114, 2;
0.0304574, 2;
0.031262, 2;
0.0320783, 2;
0.0300271, 2;
0.0317363, 2;
0.0320496, 2;
0.0316823, 2;
0.030852, 2;
0.0312135, 2;
0.0308036, 2;
0.0308926, 2;
0.0306928, 2;
0.0312781, 2;
0.0317481, 2;
0.0301722, 2;
0.0318643, 2;
0.0309483, 2;
0.0299557, 2;
0.0299445, 2;
0.0309217, 2;
0.0310237, 2;
0.0319515, 2;
0.031031, 2;
0.031868, 2;
0.0318826, 2;
0.0309524, 2;
0.0313833, 2;
0.0304469, 2;
0.0313715, 2;
0.0316316, 2;
0.0319277, 2;
0.0320124, 2;
0.0308911, 2;
0.0305155, 2;
0.0311143, 2;
0.0302138, 2;
0.0318139, 2;
0.030057, 2;
0.0299495, 2;
0.0310011, 2;
0.0325444, 2;
0.0480681, 2;
0.0421916, 2;
0.0319603, 2;
0.0308427, 2;
0.0309706, 2;
0.0312543, 2;
0.0319864, 2;
0.0299885, 2;
0.0312379, 2;
0.0312636, 2;
0.0306239, 2;
0.0319453, 2;
0.0317493, 2;
0.0311978, 2;
0.0306826, 2;
0.0315096, 2;
0.031302, 2;
0.0305885, 2;
0.0309444, 2;
0.0305367, 2;
0.0308018, 2;
0.0305646, 2;
0.0319532, 2;
0.0308998, 2;
0.0309714, 2;
0.0319453, 2;
0.0307144, 2;
0.0312021, 2;
0.0309896, 2;
0.0309782, 2;
0.0307955, 2;
0.029999, 2;
0.0309433, 2;
0.0310117, 2;
0.0295961, 2;
0.0312604, 2;
0.0310075, 2;
0.0308978, 2;
0.0319297, 2;
0.031054, 2;
0.0308679, 2;
0.0306344, 2;
0.0303777, 2;
0.0320143, 2;
0.0317431, 2;
0.0319355, 2;
0.0301699, 2;
0.0318723, 2;
0.0291005, 2;
0.031001, 2;
0.0319697, 2;
0.0321032, 2;
0.0309064, 2;
0.03177, 2;
0.0319001, 2;
0.0328113, 2;
0.0291694, 2;
0.0306333, 2;
0.0320457, 2;
0.0313482, 2;
0.0314817, 2;
0.0316319, 2;
0.0302913, 2;
0.0309014, 2;
0.0320696, 2;
0.0304918, 2;
0.0312996, 2;
0.0299164, 2;
0.0309796, 2;
0.0319734, 2;
0.0317211, 2;
0.0321067, 2;
0.0299842, 2;
0.0308124, 2;
0.0310938, 2;
0.0309875, 2;
0.0304885, 2;
0.031305, 2;
0.029247, 2;
0.0313637, 2;
0.0319929, 2;
0.0309539, 2;
0.0299567, 2;
0.0310066, 2;
0.0300115, 2;
0.0319364, 2;
0.0319656, 2;
0.0311502, 2;
0.0308471, 2;
0.0319859, 2;
0.0309261, 2;
0.0300177, 2;
0.0310279, 2;
0.0320275, 2;
0.0318796, 2;
0.031973, 2;
0.0319863, 2;
0.0320034, 2;
0.0319649, 2;
0.0309711, 2;
0.0310128, 2;
0.031984, 2;
0.0309334, 2;
0.030987, 2;
0.0310124, 2;
0.0299589, 2;
0.0310212, 2;
0.031331, 2;
0.0309155, 2;
0.0315866, 2;
0.0312749, 2;
0.0300201, 2;
0.0309544, 2;
0.0310334, 2;
0.0318739, 2;
0.0320035, 2;
0.0319816, 2;
0.0310919, 2;
0.0320286, 2;
0.0306277, 2;
0.0300519, 2;
0.0298767, 2;
0.0300465, 2;
0.0310087, 2;
0.0308172, 2;
0.0320902, 2;
0.0318294, 2;
0.0299555, 2;
0.0309456, 2;
0.0299763, 2;
0.0310322, 2;
0.0309443, 2;
0.0309941, 2;
0.0309466, 2;
0.0300059, 2;
0.0320712, 2;
0.0318615, 2;
0.0310618, 2;
