2.00772,0.26963,0.257912,0.246704,0.235983,0.225728,0.215919
2.02417,1.07219,1.0038,0.942449,0.889169,0.844332,0.80764
2.03522,1.5228,1.35235,1.21843,1.1252,1.06925,1.04196
2.04015,0.818358,0.577763,0.443032,0.408449,0.438332,0.491004
2.04714,0.0476625,-0.172752,-0.191708,-0.0811965,0.0426748,0.113359
2.06558,-0.0294856,-0.172619,-0.0414239,0.139555,0.197571,0.157815
2.07694,-0.159342,-0.205998,0.0208266,0.114028,0.0224855,-0.0440854
2.0721,-0.493821,-0.423878,-0.179711,-0.23915,-0.333243,-0.272381
2.05779,-0.611137,-0.417217,-0.238442,-0.384038,-0.332044,-0.253242
2.03808,-0.641602,-0.341833,-0.295423,-0.400784,-0.27296,-0.33346
2.01734,-0.74154,-0.364157,-0.463094,-0.435806,-0.405996,-0.477739
2.00176,-0.776795,-0.35592,-0.555364,-0.412885,-0.515767,-0.447782
1.99167,-0.733598,-0.312038,-0.534818,-0.394492,-0.486463,-0.414877
1.98571,-0.692531,-0.3143,-0.478142,-0.455915,-0.411891,-0.480889
1.97585,-0.637775,-0.340956,-0.38688,-0.50072,-0.382579,-0.45492
1.95678,-0.55454,-0.369214,-0.284219,-0.443825,-0.41498,-0.349499
1.9478,-0.472512,-0.417623,-0.237198,-0.318554,-0.420781,-0.350682
1.95241,-0.387903,-0.468892,-0.261026,-0.204295,-0.303346,-0.370085
1.96886,-0.281695,-0.491698,-0.331799,-0.186112,-0.154886,-0.232637
1.98905,-0.167286,-0.488733,-0.432374,-0.311975,-0.195113,-0.13682
2.01074,-0.0631623,-0.468716,-0.531637,-0.522621,-0.467153,-0.380177
2.02521,0.029128,-0.425761,-0.580272,-0.676782,-0.737563,-0.768835
2.03554,0.107967,-0.357697,-0.545952,-0.663972,-0.74663,-0.816593
2.04055,0.169937,-0.267877,-0.425171,-0.476109,-0.477706,-0.460022
2.04682,0.219274,-0.155755,-0.234855,-0.196037,-0.140003,-0.100616
2.0655,0.263202,-0.0214334,-0.00899371,0.0647163,0.0765759,0.0365011
2.07734,0.304298,0.127699,0.208723,0.23723,0.173704,0.123594
2.07313,0.334866,0.273118,0.375524,0.322861,0.263005,0.292273
2.06105,0.343866,0.393802,0.467005,0.369888,0.387611,0.425007
2.03919,0.335233,0.484976,0.495135,0.429099,0.490629,0.453718
2.0167,0.321706,0.551688,0.493063,0.507457,0.5217,0.481358
