0.0149032, 6;
0.0160048, 6;
0.0149758, 6;
0.0152576, 6;
0.0156404, 6;
0.0152915, 6;
0.0154968, 6;
0.0160586, 6;
0.0153284, 6;
0.0152281, 6;
0.0160699, 6;
0.0155705, 6;
0.0160124, 6;
0.015916, 6;
0.0154488, 6;
0.0159741, 6;
0.0153963, 6;
0.0159096, 6;
0.0160248, 6;
0.0155395, 6;
0.0154991, 6;
0.0148398, 6;
0.0160311, 6;
0.0158565, 6;
0.0161273, 6;
0.0158353, 6;
0.0158707, 6;
0.016123, 6;
0.0158812, 6;
0.0159274, 6;
0.0161147, 6;
0.0161461, 6;
0.0155824, 6;
0.0148824, 6;
0.0151993, 6;
0.0147713, 6;
0.0158809, 6;
0.0150686, 6;
0.0149383, 6;
0.0151601, 6;
0.0156805, 6;
0.0161517, 6;
0.0160366, 6;
0.0156989, 6;
0.0154567, 6;
0.0160503, 6;
0.0155485, 6;
0.014924, 6;
0.0158574, 6;
0.0150032, 6;
0.0149583, 6;
0.0149771, 6;
0.0151708, 6;
0.0159423, 6;
0.0149057, 6;
0.0156095, 6;
0.0152216, 6;
0.0159721, 6;
0.0157743, 6;
0.0159942, 6;
0.0160075, 6;
0.0160839, 6;
0.0159762, 6;
0.0159502, 6;
0.0160272, 6;
0.0149293, 6;
0.0149789, 6;
0.0149604, 6;
0.0158889, 6;
0.0156373, 6;
0.0157998, 6;
0.0155465, 6;
0.0156881, 6;
0.0149336, 6;
0.0152642, 6;
0.0149552, 6;
0.0159963, 6;
0.0150142, 6;
0.0150556, 6;
0.0158452, 6;
0.0159238, 6;
0.0155799, 6;
0.015358, 6;
0.0149269, 6;
0.0146713, 6;
0.0159226, 6;
0.0160213, 6;
0.0160424, 6;
0.0159498, 6;
0.0152423, 6;
0.0159354, 6;
0.0150154, 6;
0.0149568, 6;
0.0160116, 6;
0.0148853, 6;
0.0149495, 6;
0.0159085, 6;
0.0159857, 6;
0.0150642, 6;
0.0153586, 6;
0.0156093, 6;
0.0159512, 6;
0.0160348, 6;
0.015898, 6;
0.0159777, 6;
0.0158937, 6;
0.0149563, 6;
0.0150189, 6;
0.0150062, 6;
0.0148865, 6;
0.0149736, 6;
0.0149044, 6;
0.0148938, 6;
0.0151338, 6;
0.0159177, 6;
0.0160183, 6;
0.0159341, 6;
0.0157522, 6;
0.0152268, 6;
0.0159298, 6;
0.0149898, 6;
0.0159322, 6;
0.01598, 6;
0.0159373, 6;
0.0160218, 6;
0.0160535, 6;
0.0158744, 6;
0.0159587, 6;
0.0160108, 6;
0.0158613, 6;
0.0150126, 6;
0.0159908, 6;
0.0159183, 6;
0.0149418, 6;
0.0150213, 6;
0.0159909, 6;
0.0149514, 6;
0.014913, 6;
0.0159074, 6;
0.0161307, 6;
0.0158727, 6;
0.0161163, 6;
0.0159204, 6;
0.0148999, 6;
0.0155353, 6;
0.0153197, 6;
0.0157177, 6;
0.0152393, 6;
0.0156786, 6;
0.0160124, 6;
0.0159941, 6;
0.0151927, 6;
0.0147762, 6;
0.0150084, 6;
0.015327, 6;
0.0162919, 6;
0.0156865, 6;
0.0160746, 6;
0.015822, 6;
0.0149902, 6;
0.0149838, 6;
0.0146671, 6;
0.0160305, 6;
0.0159709, 6;
0.0160967, 6;
0.0150387, 6;
0.0152141, 6;
0.0166184, 6;
0.0138395, 6;
0.0160088, 6;
0.0159621, 6;
0.0153654, 6;
0.0156224, 6;
0.015988, 6;
0.0147428, 6;
0.0151466, 6;
0.015932, 6;
0.0161505, 6;
0.0158195, 6;
0.0159105, 6;
0.015944, 6;
0.0157141, 6;
0.015313, 6;
0.0159187, 6;
0.0159418, 6;
0.016067, 6;
0.0148563, 6;
0.0150123, 6;
0.0159612, 6;
0.0159378, 6;
0.0152107, 6;
0.0158157, 6;
0.0161332, 6;
0.0149029, 6;
0.0159496, 6;
0.0158057, 6;
0.0160975, 6;
0.0158146, 6;
0.0149793, 6;
0.0151115, 6;
0.0148491, 6;
0.0149448, 6;
0.015997, 6;
0.0149483, 6;
0.0152637, 6;
0.0157498, 6;
0.0163264, 6;
0.0145136, 6;
0.014987, 6;
0.0150657, 6;
0.0155476, 6;
0.0155083, 6;
0.0156582, 6;
0.0161466, 6;
0.0158501, 6;
0.0159969, 6;
0.0158739, 6;
0.0160247, 6;
0.0159259, 6;
0.0160921, 6;
0.0173056, 6;
0.0135062, 6;
0.0155723, 6;
0.0153227, 6;
0.0149721, 6;
0.0160402, 6;
0.0154364, 6;
0.0155543, 6;
0.014945, 6;
0.0152977, 6;
0.0156351, 6;
0.0155543, 6;
0.0154066, 6;
0.0155431, 6;
0.0153921, 6;
0.0158461, 6;
0.0158746, 6;
0.0161174, 6;
0.0159216, 6;
0.0159296, 6;
0.016107, 6;
0.0159901, 6;
0.0157982, 6;
0.0160656, 6;
0.0158934, 6;
0.0149565, 6;
0.0152295, 6;
0.0159763, 6;
0.0160205, 6;
0.0159269, 6;
0.0157831, 6;
0.0160272, 6;
0.0159561, 6;
0.0147896, 6;
0.0152144, 6;
0.016095, 6;
0.0156149, 6;
0.0161344, 6;
0.0159291, 6;
0.0158176, 6;
0.0157406, 6;
0.0163477, 6;
0.0153781, 6;
0.0155133, 6;
0.0148893, 6;
0.0151119, 6;
0.014831, 6;
0.0149291, 6;
0.015025, 6;
0.0159799, 6;
0.0149421, 6;
0.0149287, 6;
0.0159831, 6;
0.0160182, 6;
0.0151929, 6;
0.0147124, 6;
0.015065, 6;
0.0149389, 6;
0.0149711, 6;
0.014915, 6;
0.0156296, 6;
0.015361, 6;
0.0148951, 6;
0.0149551, 6;
0.0160593, 6;
0.0150671, 6;
0.0149227, 6;
0.0160655, 6;
0.0151764, 6;
0.0156079, 6;
0.0160644, 6;
0.0158731, 6;
0.0161277, 6;
0.0158161, 6;
0.0159242, 6;
0.015427, 6;
0.0161633, 6;
0.0156414, 6;
0.0155771, 6;
0.0150041, 6;
0.0149292, 6;
0.0150156, 6;
0.0149515, 6;
0.0149924, 6;
0.01532, 6;
0.0155675, 6;
0.0159526, 6;
0.016144, 6;
0.0157936, 6;
0.0158836, 6;
0.0151041, 6;
0.0160746, 6;
0.0148765, 6;
0.0159468, 6;
0.0159989, 6;
0.0162587, 6;
0.0158717, 6;
0.01464, 6;
0.0160651, 6;
0.0148293, 6;
0.0149079, 6;
0.0159918, 6;
0.0149174, 6;
0.0151052, 6;
0.0159774, 6;
0.0156038, 6;
0.0153691, 6;
0.0159605, 6;
0.0159031, 6;
0.015881, 6;
0.0147117, 6;
0.014933, 6;
0.0150195, 6;
0.0153273, 6;
0.0159716, 6;
0.014981, 6;
0.0154768, 6;
0.0159831, 6;
0.0155749, 6;
0.0155952, 6;
0.0149851, 6;
0.0160629, 6;
0.0159628, 6;
0.0160008, 6;
0.0159406, 6;
0.016057, 6;
0.0166799, 6;
0.015201, 6;
0.0160505, 6;
0.0159696, 6;
0.0158307, 6;
0.0160094, 6;
0.0160349, 6;
0.0149153, 6;
0.0151951, 6;
0.0156459, 6;
0.0159562, 6;
0.0159538, 6;
0.0160015, 6;
0.0149957, 6;
0.0149027, 6;
0.0159911, 6;
0.0160346, 6;
0.0158914, 6;
0.0160175, 6;
0.015993, 6;
0.0159264, 6;
0.0162377, 6;
0.0153667, 1;
0.0162744, 1;
0.0175512, 1;
0.0147409, 1;
0.0133495, 1;
0.0156665, 1;
0.0159866, 1;
0.014899, 1;
0.0150271, 1;
0.0160388, 1;
0.0160098, 1;
0.016002, 1;
0.0160502, 1;
0.0159616, 1;
0.0148973, 1;
0.0149607, 1;
0.0153946, 1;
0.014604, 1;
0.0150281, 1;
0.0160784, 1;
0.0159171, 1;
0.0149678, 1;
0.0159456, 1;
0.015049, 1;
0.0149557, 1;
0.0159867, 1;
0.014987, 1;
0.0150171, 1;
0.0149713, 1;
0.0149826, 1;
0.0160473, 1;
0.0159777, 1;
0.0159568, 1;
0.0159983, 1;
0.0160117, 1;
0.0149433, 1;
