0.218906, 1;
0.0149344, 1;
0.01499, 1;
0.0159934, 1;
0.0149935, 1;
0.0150222, 1;
0.0159731, 1;
0.01499, 1;
0.0149875, 1;
0.0159923, 1;
0.0149875, 1;
0.0149902, 1;
0.0160162, 1;
0.0150578, 1;
0.0149659, 1;
0.0160378, 1;
0.0149708, 1;
0.0148941, 1;
0.0160147, 1;
0.0149759, 1;
0.0150184, 1;
0.0159854, 1;
0.0149836, 1;
0.0149418, 1;
0.0160361, 1;
0.0156669, 1;
0.0143368, 1;
0.015993, 1;
0.0149442, 1;
0.0150633, 1;
0.0159281, 1;
0.0150994, 1;
0.015869, 1;
0.0149842, 1;
0.0150006, 1;
0.0150206, 1;
0.0153265, 1;
0.0156373, 1;
0.0150068, 1;
0.0159651, 1;
0.0150048, 1;
0.0149922, 1;
0.0150152, 1;
0.0149866, 1;
0.0159649, 1;
0.0159839, 1;
0.0160372, 1;
0.015965, 1;
0.0161997, 1;
0.0157914, 1;
0.015233, 1;
0.015798, 1;
0.0155335, 1;
0.0159976, 1;
0.0149312, 1;
0.0150216, 1;
0.0150636, 1;
0.0149097, 1;
0.0159827, 1;
0.0159805, 1;
0.0159923, 1;
0.0159608, 1;
0.0160606, 1;
0.0159547, 1;
0.0160734, 1;
0.0159515, 1;
0.0149064, 1;
0.0150092, 1;
0.0150096, 1;
0.0149826, 1;
0.0149565, 1;
0.015025, 1;
0.0150017, 1;
0.0159642, 1;
0.0160161, 1;
0.0153519, 1;
0.0491073, 1;
0.0153171, 1;
0.011591, 1;
0.0178545, 1;
0.0160953, 1;
0.0130626, 1;
0.0154766, 1;
0.0150065, 1;
0.0157848, 1;
0.0143375, 1;
0.0160487, 1;
0.0150035, 1;
0.0152813, 1;
0.0154674, 1;
0.0160326, 1;
0.015976, 1;
0.0150282, 1;
0.0148773, 1;
0.0160182, 1;
0.0160122, 1;
0.0159719, 1;
0.0161279, 1;
0.014881, 1;
0.0150339, 1;
0.0157099, 1;
0.0152091, 1;
0.0160142, 1;
0.0149943, 1;
0.0160062, 1;
0.0281307, 1;
0.0187482, 1;
0.0150286, 1;
0.0150975, 1;
0.0159936, 1;
0.0157263, 1;
0.0163889, 1;
0.014946, 1;
0.0146651, 1;
0.0153084, 1;
