-66.0522,-8.87056,-8.48508,-8.11634,-7.76363,-7.42625,-7.10353
-72.7998,-36.1076,-33.8215,-31.7683,-29.9823,-28.4755,-27.2381
-78.9293,-54.1806,-48.3283,-43.7009,-40.4384,-38.43,-37.3908
-81.1842,-34.9529,-26.3042,-21.2718,-19.6835,-20.3557,-21.89
-80.2309,-9.33961,-0.797969,0.677887,-2.53881,-6.50862,-8.88853
-78.3007,-2.02143,4.16707,0.374743,-5.77586,-8.13744,-7.20596
-73.1359,7.44841,10.0682,2.1963,-1.86536,0.463631,2.43136
-66.3424,23.1166,20.9909,11.4389,12.1554,15.0326,13.1414
-61.2367,31.6098,24.1163,15.9161,20.0065,18.5764,15.9163
-59.196,34.55,22.1656,18.2543,21.9666,17.9439,19.6166
-58.7057,35.4037,19.386,21.2121,21.3538,20.2329,22.6915
-57.8508,32.4559,14.6082,21.5312,18.0326,21.3483,19.6131
-53.9597,28.5501,10.9707,20.5216,16.4148,19.6874,17.3772
-50.9932,26.9316,11.5314,20.1588,18.8327,17.6234,19.4297
-51.5392,24.8182,13.1229,17.5781,20.0722,16.0866,18.4314
-53.4759,18.9724,12.2545,11.075,15.5713,14.4614,12.8891
-56.9081,11.0863,10.3229,4.37426,7.73127,11.3695,9.35656
-58.8931,4.27594,9.86298,1.72021,1.72309,5.55928,7.42978
-59.7929,-0.579473,10.9922,3.76911,0.635423,-0.18947,2.21058
-61.0351,-3.7532,12.7244,8.91896,5.01935,0.756716,-0.800841
-65.9045,-6.57047,13.2331,13.954,11.9974,9.71729,7.02205
-72.6873,-11.0863,10.2893,15.1026,16.2596,18.4172,19.1147
-78.8384,-16.7314,4.53394,11.79,15.0472,18.3629,20.5306
-81.1682,-20.0127,-0.483307,6.85826,9.86433,10.1149,9.8337
-80.2454,-18.7599,-2.62789,2.40461,3.20489,0.75987,-0.511229
-78.3681,-14.3532,-3.19177,-2.05361,-3.56754,-4.69548,-3.80745
-73.2792,-9.29472,-4.27853,-7.13332,-9.21162,-7.07359,-5.55547
-66.4608,-4.09874,-5.78477,-11.2173,-11.7989,-9.11301,-9.74527
-61.3052,1.21679,-7.07086,-12.8034,-11.2974,-11.5948,-12.8111
-59.2198,4.19302,-9.87915,-13.6191,-11.2595,-13.9658,-13.1754
-58.7157,2.95533,-15.2994,-15.46,-14.0506,-15.2751,-13.9917
-57.8846,-0.285411,-20.5477,-16.854,-17.2912,-15.2439,-15.9187
-54.0301,-2.20105,-22.2038,-15.973,-17.7529,-15.2306,-16.4195
-50.9815,-2.03653,-19.8233,-13.5438,-15.3168,-15.8007,-15.1569
-51.4978,-1.97049,-16.0069,-12.2552,-12.8024,-15.6516,-14.5372
-53.3882,-4.5737,-13.6647,-13.9132,-12.8889,-14.2456,-14.9031
-56.8399,-9.09438,-12.3969,-16.4346,-14.5721,-12.6579,-13.8126
-58.862,-12.6236,-9.85939,-16.102,-14.8114,-12.3242,-11.8048
-59.7723,-13.9372,-5.56139,-11.8562,-12.2921,-12.6814,-11.6178
-60.9874,-13.5083,-0.652735,-5.0887,-7.26399,-10.1307,-10.6968
-65.7661,-12.8626,2.902,1.44139,-1.23422,-3.06579,-4.45911
-72.5474,-14.013,2.98552,4.65115,3.17675,4.28638,4.17556
-78.7276,-16.5023,0.190048,4.25924,4.94688,7.04567,7.89622
-81.1499,-16.9797,-2.01973,3.01932,5.28051,5.4334,5.51409
-80.2472,-13.2234,-1.42057,2.77303,4.82001,2.98928,2.39454
-78.3915,-6.54939,0.763147,2.5514,2.82175,1.68821,1.75046
-73.3747,0.483885,2.34659,1.11128,-0.431439,0.791644,1.41419
-66.5491,7.3022,3.32756,-0.363163,-2.28838,-0.299596,-0.250344
-61.3364,13.9291,4.32272,-0.39176,-1.1196,-1.02175,-1.49723
-59.2111,17.9538,3.55705,-0.420083,0.539792,-1.34695,-1.36989
-58.6801,17.4447,-0.198987,-1.87712,-0.015105,-1.2832,-0.857333
-57.8912,14.5641,-4.28143,-2.90264,-1.52828,-0.470901,-0.466642
-54.1031,12.6839,-5.28281,-1.36425,-1.53256,0.327252,-0.110726
-50.9907,12.6329,-2.72526,2.05436,0.353728,0.418946,0.356718
-51.4713,12.3079,0.844761,4.42683,2.35449,0.525627,0.897467
-53.3086,9.15138,2.53328,3.49022,2.61754,1.36678,1.40364
-56.7685,3.86064,2.71788,0.835804,1.93097,2.8728,2.45263
-58.8208,-0.646994,3.80822,-0.0490241,2.20385,3.92833,3.76412
-59.7327,-3.07004,6.44228,2.01425,3.55109,3.6549,3.98614
-60.923,-3.8182,9.60608,6.00549,5.40447,3.75796,3.93902
-65.6026,-4.37554,11.4451,9.67771,7.19972,5.96346,5.582
-72.3766,-6.74659,9.90959,10.4321,7.93548,8.58464,8.18619
-78.6096,-10.5161,5.5972,8.27534,7.78293,9.27289,9.45909
-81.1296,-12.3497,1.98786,6.02927,8.0073,8.31451,8.72146
-80.2596,-9.93877,1.39787,5.44023,8.31827,7.13361,7.08219
-78.4387,-4.49971,2.67927,5.26371,6.76129,5.82391,5.53017
-73.4956,1.40095,3.59283,3.8301,2.91774,3.65336,3.82143
-66.6452,7.14823,4.0381,1.97764,-0.34845,1.2429,1.73454
-61.39,12.8147,4.61574,1.12979,-0.588032,-0.149036,-0.11331
-59.2067,16.032,3.52408,-0.0186913,0.264536,-0.942722,-1.32819
-58.661,14.8039,-0.591777,-2.71483,-0.610521,-1.73955,-1.73444
-57.9135,11.2399,-5.16249,-4.86209,-2.4879,-1.95905,-1.53718
-54.1845,8.73811,-6.77752,-4.09803,-3.27076,-1.8144,-1.78749
-50.9771,8.18495,-4.90832,-1.01583,-2.45664,-2.05787,-2.46493
-51.4326,7.52938,-2.04052,1.36547,-1.31385,-2.47659,-2.50081
-53.225,4.17319,-1.08162,0.492392,-1.31459,-2.42742,-2.0153
-56.6915,-1.2787,-1.69732,-2.37486,-1.781,-1.38153,-1.37992
-58.7776,-5.90329,-1.40931,-3.87703,-1.30283,-0.0559376,-0.558835
-59.7053,-8.35461,0.529065,-2.77351,-0.343092,-0.0109367,-0.0969278
-60.8706,-9.03693,3.16795,0.0909451,0.304224,-0.685466,-0.172631
-65.4755,-9.42064,4.71525,2.75257,0.47703,-0.452479,-0.327389
-72.2641,-11.5279,3.13847,2.87533,-0.0662576,0.277379,-0.258285
-78.5021,-15.0187,-1.01804,0.597194,-0.560027,0.524526,0.340031
-81.1109,-16.586,-4.29462,-1.21682,0.388607,0.716438,1.21186
-80.2669,-13.8775,-4.34426,-0.866305,2.12815,1.24131,1.40771
-78.4559,-8.07663,-2.31565,0.223298,2.09803,1.1967,0.700841
-73.593,-1.76386,-0.510169,0.112206,-0.579872,-0.212801,-0.328603
-66.7546,4.39939,0.871921,-0.615961,-3.1268,-1.87157,-1.26382
-61.4442,10.4929,2.38432,-0.635323,-2.83743,-2.31314,-2.09234
-59.2109,14.199,2.22256,-1.19406,-1.35334,-2.24737,-2.81133
-58.6368,13.4706,-1.06426,-3.49246,-1.50074,-2.57724,-2.79448
-57.9147,10.3244,-5.02554,-5.37932,-2.76746,-2.55275,-2.00209
-54.2463,8.16504,-6.25167,-4.35724,-3.18025,-2.00306,-1.80386
-50.9555,7.94035,-4.14832,-0.90862,-2.18518,-1.68837,-2.24964
-51.3973,7.64119,-1.14534,1.94594,-0.887615,-1.74843,-1.9653
-53.1348,4.6386,-0.155309,1.51999,-0.645033,-1.68289,-1.15018
-56.5899,-0.530944,-0.873231,-1.09903,-0.807551,-0.663296,-0.48882
-58.7186,-4.94622,-0.775602,-2.61546,-0.0819791,0.918956,0.301116
-59.6541,-7.23583,0.955211,-1.7607,0.901727,1.30801,1.0422
-60.7918,-7.78382,3.42832,0.711038,1.25696,0.548998,1.15033
-65.3114,-8.0192,4.92059,2.99317,0.931878,0.139299,0.456501
-72.117,-9.98095,3.3984,2.86008,-0.101314,0.110522,-0.438995
-78.3669,-13.4082,-0.664984,0.478526,-0.881691,0.0303582,-0.279363
-81.0765,-15.006,-3.82243,-1.24369,0.134838,0.484936,0.986924
-80.2683,-12.3597,-3.67905,-0.567599,2.31816,1.57759,1.81658
-78.4881,-6.60813,-1.36798,1.03083,2.94603,2.06659,1.52569
-73.7206,-0.33755,0.766752,1.47822,0.895328,1.09128,0.874719
-66.8734,5.76168,2.4582,1.21288,-1.23494,-0.14506,0.459768
-61.4963,11.7991,4.25367,1.51206,-0.737033,-0.184711,0.0861713
