5.0, 15049
1.0, 15079
3.0, 18858
6.0, 18858
4.0, 21486
1.0, 41619
3.0, 44858
6.0, 44858
4.0, 47583
1.0, 50387
3.0, 52946
6.0, 52946
4.0, 55755
2.0, 66655
4.0, 69282
1.0, 72879
3.0, 74827
6.0, 74827
4.0, 77450
1.0, 78860
3.0, 81393
6.0, 81393
4.0, 84523
1.0, 87853
3.0, 90276
6.0, 90276
4.0, 92911
2.0, 93908
