1.64088,2.18134e-05,2.14291e-05
1.64104,0.000186523,0.000182513
1.64739,0.000796303,0.000775478
1.65192,0.00231438,0.00224158
1.65868,0.00524501,0.00504986
1.67004,0.00999573,0.00956404
1.65582,0.0167651,0.01594
1.63325,0.025464,0.0240602
1.60694,0.0356757,0.0335066
1.5866,0.0466569,0.0435732
1.57571,0.0573801,0.053315
1.56387,0.0666129,0.0616267
1.56109,0.0730259,0.067343
1.57301,0.0753179,0.0693483
1.59637,0.0723465,0.0666859
1.62752,0.0632534,0.058657
1.64191,0.047571,0.0449006
1.64493,0.0252993,0.0254465
1.64723,-0.00305394,0.000735998
1.64676,-0.0364747,-0.0283889
1.64652,-0.0734837,-0.0607248
1.64557,-0.112213,-0.0947696
1.64175,-0.150511,-0.128804
1.64064,-0.186075,-0.160985
1.65002,-0.216591,-0.189447
1.66488,-0.239882,-0.212403
1.65288,-0.254049,-0.22824
1.6284,-0.257593,-0.23561
1.59764,-0.24953,-0.233506
1.57921,-0.229462,-0.221329
1.57499,-0.197625,-0.198933
1.56633,-0.154893,-0.166648
1.56252,-0.10274,-0.125276
1.5742,-0.0431723,-0.0760698
1.59725,0.0213803,-0.0206839
1.62864,0.0881876,0.0388869
1.64501,0.154365,0.100392
1.64811,0.217026,0.161417
1.64882,0.273422,0.219487
1.64787,0.321083,0.272168
1.64795,0.357927,0.31717
1.64739,0.382356,0.352455
1.64604,0.393323,0.376332
1.64779,0.390375,0.38754
1.65629,0.373656,0.385322
1.67338,0.343895,0.369472
1.66321,0.302358,0.340362
1.64056,0.250775,0.29894
1.60948,0.191251,0.246692
1.58079,0.126155,0.185582
1.57038,0.0580021,0.117959
1.56045,-0.0106646,0.0464465
1.55632,-0.0773815,-0.026175
1.56713,-0.139865,-0.0971014
1.59295,-0.196094,-0.163634
1.62546,-0.244376,-0.223303
1.6408,-0.283396,-0.273981
1.64413,-0.312243,-0.313975
1.64708,-0.330426,-0.342102
1.647,-0.337871,-0.357736
1.64517,-0.334903,-0.360824
1.64294,-0.322211,-0.351875
1.63897,-0.300803,-0.331908
1.63579,-0.271944,-0.30238
1.64557,-0.237089,-0.265089
1.66599,-0.19781,-0.222057
1.65685,-0.155724,-0.175409
1.63492,-0.11242,-0.127251
1.60917,-0.0693934,-0.079562
1.5858,-0.028003,-0.0340997
1.57619,0.0105767,0.00766914
1.5626,0.0453844,0.044619
1.55433,0.0756935,0.0759915
1.56347,0.101023,0.101397
1.58477,0.121138,0.120795
1.61902,0.136039,0.134454
1.63706,0.145944,0.142897
1.6396,0.151259,0.146837
1.63976,0.152539,0.147102
1.64056,0.150439,0.144556
1.63937,0.145666,0.140032
1.63817,0.138927,0.134269
1.63595,0.130886,0.12787
1.63364,0.122131,0.121277
1.63945,0.113137,0.11476
1.65971,0.104259,0.108426
1.65407,0.0957161,0.102246
1.6342,0.0876046,0.0960815
1.6048,0.0799014,0.0897248
1.58302,0.0724818,0.0829317
1.57777,0.0651405,0.0754567
1.56625,0.05762,0.0670838
1.5595,0.0496434,0.0576545
1.56832,0.0409486,0.0470879
1.58676,0.0313207,0.0353923
1.61751,0.020622,0.0226704
1.63142,0.00881531,0.00911553
1.63301,-0.00402192,-0.00499985
1.63555,-0.0176957,-0.0193437
1.64628,-0.0319048,-0.0335493
1.65613,-0.0462595,-0.0472407
1.65455,-0.0603052,-0.0600558
1.64906,-0.0735519,-0.0716649
