-75.6584,7.86195,0.0592491,-0.389125,1.06208,0.286341,0.352278
-81.6414,10.7927,3.52844,0.960142,1.30115,0.370589,0.197409
-87.1414,6.88069,0.817478,-2.78723,-3.63029,-3.27428,-3.18088
-89.1607,-1.91701,-5.77954,-8.6158,-9.45907,-7.92648,-7.4075
-88.5576,-5.36092,-6.31895,-7.10149,-7.08349,-6.34513,-6.30252
-87.6482,-2.38928,-0.570724,0.586116,0.970649,-0.459639,-1.27265
-88.1844,-0.661547,3.3205,5.38581,5.22493,3.14397,2.69235
-89.6423,-1.62343,3.91095,5.81603,5.02804,4.93378,5.468
-89.9022,-2.27825,4.20048,5.19575,4.48387,6.40539,6.69338
-89.0377,-1.95049,4.77415,4.54077,4.57483,5.8463,5.30534
-87.2625,-0.76522,5.46809,4.17912,4.96185,3.91731,3.75269
-86.8371,0.839895,5.90398,4.12743,4.99253,3.15643,3.78047
-87.3992,1.38614,4.80587,3.31273,3.5564,3.47917,3.65276
-87.2357,0.559259,2.17125,1.67301,1.2068,3.03276,2.45225
-83.6058,0.403414,0.274519,1.06105,0.398858,1.71081,1.62475
-78.2877,2.70216,0.936399,2.62863,2.30589,1.35203,1.96871
-73.7065,6.20664,2.89947,4.6286,4.76578,2.77815,2.81094
-70.9928,7.94504,3.34756,4.31026,4.70494,4.28494,3.57992
-70.4794,6.7362,1.39575,1.33112,1.77013,3.49597,3.4365
-71.5885,3.60687,-1.69861,-2.45307,-2.06364,-0.330952,0.530923
-75.3702,-0.49218,-4.92891,-5.70869,-5.38524,-5.62927,-5.17888
-81.3093,-5.45427,-8.26189,-8.41418,-8.13692,-9.63953,-10.0453
-86.917,-10.6736,-11.2634,-10.4395,-10.1926,-10.6823,-10.8897
-89.1345,-14.0035,-12.1213,-10.5066,-10.3782,-9.19312,-8.83873
-88.5885,-13.3403,-9.25288,-7.6183,-7.83783,-6.76603,-6.74178
-87.6633,-9.46878,-3.96257,-3.34309,-4.05725,-4.77067,-5.28748
-88.1156,-5.6054,0.29641,-0.765211,-1.69803,-3.38092,-3.54735
-89.6083,-3.77227,1.61166,-0.937925,-1.4337,-1.90426,-1.54919
-89.9026,-3.11467,1.08972,-1.95905,-1.56531,-0.300372,-0.279066
-89.1176,-1.76562,0.78931,-1.5215,-0.545475,0.61764,0.183159
-87.3191,0.768797,1.33261,0.637081,1.27888,0.69494,0.635195
-86.8028,3.31437,1.7295,2.84731,2.45073,0.897574,1.28608
-87.3388,4.49309,0.899896,3.37694,2.16746,1.72879,1.73718
-87.2729,4.26758,-0.8674,2.08815,1.09631,2.32031,1.90187
-83.8132,4.41782,-1.60979,0.773065,0.905267,2.10433,2.08367
-78.4944,6.74963,0.425458,1.26875,2.41975,1.96205,2.36272
-73.8675,10.3308,4.15077,2.91955,4.03783,2.52242,2.52046
-71.0329,12.1873,6.56301,3.52698,3.61793,3.06985,2.6537
-70.4408,10.964,6.42177,2.70738,1.74382,2.906,2.89462
-71.4409,7.68576,4.82194,1.95288,0.813553,2.14457,2.56747
-75.0804,3.37239,2.70335,1.91081,1.54843,1.29449,1.37214
-80.9324,-1.86297,0.00595676,1.72819,2.41199,0.96198,0.62435
-86.6351,-7.45875,-2.93183,0.800426,1.99048,1.32237,1.25016
-89.0648,-11.3214,-4.34988,0.0838055,0.879768,1.87365,2.14152
-88.5826,-11.2771,-2.54995,0.855516,0.634723,1.91323,1.95335
-87.6386,-7.91084,1.43439,2.30961,1.19421,1.04557,0.840627
-87.9842,-4.36887,4.30786,2.12863,0.993251,-0.287637,-0.227163
-89.5094,-2.81926,4.12157,-0.273797,-0.408247,-0.983282,-0.714108
-89.8503,-2.5309,1.98597,-2.76598,-1.62428,-0.688142,-0.731537
-89.1396,-1.59727,0.123585,-2.99925,-1.43464,-0.296457,-0.5689
-87.3209,0.578199,-0.641219,-0.913958,-0.278227,-0.503225,-0.467007
-86.7119,2.87141,-1.1821,1.42511,0.475214,-0.784436,-0.517376
-87.2329,3.87443,-2.5741,1.87956,0.0589893,-0.512371,-0.549174
-87.2613,3.45473,-4.61473,0.0680051,-1.06528,-0.193284,-0.459816
-83.9833,3.32681,-5.42093,-2.16,-1.55811,-0.438073,-0.403722
